sim_id,trajectory_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation_mode,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0,mpc_max_omega1,mpc_max_omega2,mpc_max_omega3,mpc_max_omega4,mpc_max_omega5,mpc_max_omega6,mpc_max_omega7,num_iterations_2,mpc_execution_time_2,mpc_RMSe_2,mpc_min_phi_2,mpc_max_phi_2,mpc_mean_phi_2,mpc_std_phi_2,mpc_min_theta_2,mpc_max_theta_2,mpc_mean_theta_2,mpc_std_theta_2,mpc_min_psi_2,mpc_max_psi_2,mpc_mean_psi_2,mpc_std_psi_2,mpc_max_omega0_2,mpc_max_omega1_2,mpc_max_omega2_2,mpc_max_omega3_2,mpc_max_omega4_2,mpc_max_omega5_2,mpc_max_omega6_2,mpc_max_omega7_2,nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi (rad),nn_max_phi (rad),nn_mean_phi (rad),nn_std_phi (rad),nn_min_theta (rad),nn_max_theta (rad),nn_mean_theta (rad),nn_std_theta (rad),nn_min_psi (rad),nn_max_psi (rad),nn_mean_psi (rad),nn_std_psi (rad),nn_min_omega_squared,nn_max_omega0,nn_max_omega1,nn_max_omega2,nn_max_omega3,nn_max_omega4,nn_max_omega5,nn_max_omega6,nn_max_omega7,radius (m),period (s)
51,51,circle_xy,False,12.75,0.02,60,10,True,637,0.7444105287123413,17.3221332996618,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-2.000984197881311,0.7112204106299383,-0.01812485245495993,0.29487255014245406,-0.4927487897852105,0.4552702786570654,-0.0007216582792782354,0.147078679609719,-0.5546276336022496,0.29234749305830593,-0.03133366704155843,0.15947080099408367,0.0,342.770787989644,340.7158166975658,305.4008705718734,309.05783210189503,305.40094457235426,340.7088503569689,342.770787989644,637,19.05010220047552,1.398600742721132,-2.0850080517715006,1.1058074909268067,-0.08111257705594038,0.4364308337805344,-0.959392801842054,0.8764196065792854,-0.03944484443590538,0.26042312996632283,-1.3329834611698026,1.1129748185976405,-0.1483721353353647,0.4875988370123991,0.0,342.77078783757145,342.7707879731352,305.4105292904533,332.6457720501291,305.4106030713491,342.7707876421458,342.7707877769531,True,3.4168079022783786,0.3299400028217955,-0.2126557446186771,0.3349800810114566,0.0012795253722695788,0.09724880490991496,-0.4505190478660037,0.16615563407003273,-0.01571160693710461,0.10641877749303987,-0.1218607387496778,0.012929312120230654,-0.04044033456032795,0.031726000900168326,0.0,0.0,286.2958559869805,306.8407428411659,196.44881072753543,248.93959634954695,198.06534151827742,306.63564862365104,290.19067611787733,3.0,12.8
52,52,circle_xy,False,13.0,0.02,60,10,True,649,0.33820564423030913,15.998004699125886,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.19321393955097874,0.07946123719712819,-0.00012423220169053797,0.061152977638060525,-0.3779672980570165,0.20894390486268155,-0.014342338335269277,0.09616514486652783,-0.12333834634830124,0.011560655817175238,-0.011823648733754482,0.02976029990097457,0.0,285.2643303634587,302.6301534510862,194.13701065090697,245.11543146768875,195.15580739620694,302.9860689030674,284.76059364334486,649,17.53336159978062,0.3488797161522599,-0.9876128258813653,0.7036728907356841,-0.004416017379078518,0.17715089924264482,-0.6426593663549061,0.2277427955169504,-0.01886665672615243,0.12078956551302997,-0.0735715315399359,0.32289858309995034,0.013709476893957245,0.07049504102177472,0.0,300.6305908931013,309.82656753958764,270.9462352644485,270.9466558595847,270.94623614090744,316.5557908636246,298.9704560314561,True,3.185577800613828,0.32663450579690356,-0.22862812767803173,0.35211450365044944,0.0014498043978875576,0.09769342927340198,-0.44361442549848906,0.16251361961651456,-0.015031761812554334,0.1042601890750153,-0.12975155538775354,0.015722996933724157,-0.0398715676292866,0.03249441741777209,0.0,0.0,285.92781878440803,306.48960055824193,196.28298060309646,248.4898984470814,197.95180397665732,306.15270793206855,289.8335929724509,3.0,13.0
53,53,circle_xy,False,13.25,0.02,60,10,True,662,0.2840924109224219,16.34761719976086,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3570360827407792,0.11912200972225986,-0.0008900563035303232,0.07083099138380111,-0.39344818629371964,0.19613738026808783,-0.014088638124625304,0.09455408290293853,-0.11030258127491244,0.02000776701648536,-0.010145046896974748,0.027078800867944845,0.0,280.5092316487859,296.4768190287735,189.96170693473746,241.22217694554348,191.89640282502194,298.0593178378815,280.01301346786124,662,19.553753800457343,0.34285377520877197,-0.9934410312726117,0.7132902118575494,-0.004288304928556333,0.17606773670078255,-0.6337579078481281,0.21796070619808752,-0.018247099970655066,0.11707185502792448,-0.06970519590547922,0.3166802428528677,0.013340765582606525,0.06797716806751009,0.0,300.4934235368451,309.5519592112717,270.94623527370163,270.94665585958444,270.9462361349655,316.3197409871267,298.77609374117657,True,3.205062298453413,0.3217388867009345,-0.23818990760816106,0.3596251939763508,0.0014581030880825812,0.09690523340989925,-0.43692697867826435,0.15924836929806022,-0.014411524736972912,0.10194211559581455,-0.13317934836668177,0.01708793906028203,-0.03904727378958742,0.032528553510071126,0.0,0.0,285.5072029106255,306.08542256318253,196.14026033450116,247.94188397884892,197.80769604231665,305.6059839553267,289.41151511394554,3.0,13.2
54,54,circle_xy,False,13.5,0.02,60,10,True,674,0.27785255640369816,16.9947876004735,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.35602100765930705,0.12239862333912067,-0.0008040345214822442,0.06920902669055698,-0.38775266446011575,0.19162750044372973,-0.01353068077525872,0.09188101173677207,-0.10905316710647729,0.018443208791214867,-0.009854672516583767,0.026694988618275583,0.0,280.2584944682612,296.24498184679584,189.77205007552885,241.01502722580537,191.6824624281867,297.79611865474504,279.75118246373734,674,21.529927101684734,0.3768130722236948,-1.1198463009585324,0.7936100906572621,-0.006107773460320834,0.1968973079216268,-0.652713078078845,0.2468144862267255,-0.01902628021783041,0.11936849293629696,-0.10457865108815292,0.3809521517617899,0.013820509352376446,0.08318413529795475,0.0,305.5712971312869,313.6520265205434,270.9462352798541,270.9466558595897,270.9462361263963,321.05903918066934,303.87024866842677,True,3.3070810002973303,0.3159121960044305,-0.2406808849459864,0.35903978150752663,0.001545454845410186,0.09507310622642402,-0.4305066009111085,0.15615561968340377,-0.01387698666948537,0.09947228754729845,-0.1326210506242452,0.016950166024723597,-0.038097217843137354,0.03194033772653264,0.0,0.0,285.0942855267872,305.6641741265727,195.987308187391,247.38861167192152,197.6475066156564,305.10831339767253,288.9744668951881,3.0,13.5
55,55,circle_xy,False,13.75,0.02,60,10,True,687,0.3174270289717864,16.93550930044148,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1893552767851281,0.07123721646425495,-0.00012874037575300552,0.0556216460224827,-0.36154005589901295,0.1948497972051182,-0.012675263170292746,0.08804389669956197,-0.11819028038902854,0.011437327800345686,-0.010613984348953755,0.028011429592868647,0.0,285.08057856602164,302.45359903052935,194.06965290183646,244.8987581706407,194.7416297094602,302.76573200968517,284.517248617509,687,23.334514699643478,0.31906663227687676,-0.1987559635043554,0.07125902140623695,-0.00012410113159655456,0.05709812741082862,-0.4717487618541144,0.14345458618082696,-0.013286710468157888,0.09088740330173704,-0.09480684701780752,0.02979035054618606,-0.007958985228036364,0.022754775585463242,0.0,290.838761280776,308.13011108094366,197.7664672327777,249.7639919947306,199.09713986533478,309.08597703948715,291.15795849600704,True,3.360252999817021,0.30775381440984906,-0.2310772383278094,0.34323319721131684,0.001484571291748583,0.09101009337918409,-0.4242869971451454,0.15336564976530967,-0.013396523654600766,0.09650189891214209,-0.12741605424983288,0.01550723523612817,-0.03709568304984854,0.030690442115826045,0.0,0.0,284.7606483770098,305.2220966293644,195.8614627089384,246.87898570794505,197.48968161011058,304.6255559922244,288.5983810535177,3.0,13.8
56,56,circle_xy,False,14.0,0.02,60,10,True,699,0.31132109294547394,17.29480919870548,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.18821076840778186,0.06873384664906543,-6.45037805638842e-05,0.05395524534301478,-0.3563958697717169,0.19048661877385054,-0.012189416163437168,0.08561972321949404,-0.11672727622549182,0.01148313902017861,-0.010274184210551499,0.027516449096188642,0.0,285.03458903267716,302.41834659611635,194.08103570299696,244.8650968681334,194.64628997330323,302.72522154634026,284.46811413597317,699,18.696233999799006,0.30126604534860507,-0.9372630814751666,0.7199943033845329,-0.0020721270304644474,0.1645703960083613,-0.6070668686976793,0.16583963711835684,-0.016360022684034,0.10609794640370822,-0.04329097782464153,0.26325973514294915,0.011182519360287885,0.052292027755190935,0.0,295.5688766119307,306.2397234935298,270.94623529952713,270.9466558595846,270.9462361180363,311.6185760092876,295.4137804751108,True,3.6178001014050096,0.29885168811082546,-0.2135958978575312,0.32053896131750825,0.001522737023499246,0.08596275089696324,-0.4182414744131974,0.1510785611269378,-0.012959859826152892,0.09351038281780491,-0.11867443984916676,0.013449105365674337,-0.0360453545573263,0.02889986685751141,0.0,0.0,284.3658180069316,304.7680031397725,195.67755201956902,246.43576793903551,197.31666483869807,304.1452674319536,288.19962460611134,3.0,14.0
57,57,circle_xy,False,14.25,0.02,60,10,True,712,0.26063871128683375,17.22993209946435,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.35333028284559886,0.13131748874851024,-0.0007948961011715273,0.06490915766271496,-0.3716861482402672,0.1790791525296858,-0.012007354440001523,0.08443686307164416,-0.1059910020523908,0.014150612907998163,-0.00907836184419903,0.025685763184906434,0.0,279.60328062252063,295.6967976560422,189.27878024513447,240.55619176688367,191.1019788507132,297.14215613727464,279.05756512146553,712,21.157979101291858,0.5912927860069512,-1.5532740716170588,1.0141951205685251,-0.019391985591342517,0.2824065841226513,-0.7489390452909075,0.3727730567300464,-0.024641363426687025,0.14007581999386626,-0.4000875495661451,0.627088574092493,-0.006702552138843686,0.16508196627368069,0.0,331.1587494904459,335.3401516894473,294.6495106407601,294.64718060658595,294.6495121829569,342.76589680276123,331.5937691631697,True,3.3555827006930485,0.29021494326417785,-0.20051374211963185,0.29946510203277904,0.0014325320750117531,0.08150892091874282,-0.41235495898379504,0.14921037139240098,-0.012502126470284248,0.09071941925244757,-0.11064717475237626,0.012139198425737786,-0.03488336331128347,0.027307047299204017,0.0,0.0,283.9668831859648,304.3133959699917,195.49045027615352,246.01869671303479,197.14814967533158,303.66334643920885,287.7972267866707,3.0,14.2
58,58,circle_xy,False,14.5,0.02,60,10,True,724,0.2331568639759051,18.61207390052732,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.8269314559920189,0.5737391648187518,0.0030178170851689464,0.12341603569325785,-0.30476817926199234,0.16751495361761717,-0.01092881099266042,0.07587272672497049,-0.4980902341006033,0.04707522165434352,-0.04378884841968518,0.1268113157408202,0.0,319.73080351294396,286.42131313276434,270.94623344522915,270.9466558595847,270.9462342379004,288.9291548315345,320.10972439357073,724,21.40823179902509,0.30924957609081316,-0.9806430070924541,0.7217228199853182,-0.0033359229126383883,0.16392769029995236,-0.580987854769296,0.1687811479070759,-0.015142648861239855,0.09974810438137113,-0.0470044689306054,0.26469921219668463,0.010715058482197184,0.05236512259992865,0.0,298.17407185378744,307.6377225064138,270.9463749877899,270.9466558595844,270.94637565370226,313.9519732296416,296.51578883446535,True,3.956332099973224,0.2828269571986419,-0.19427701741063258,0.2867611792775096,0.0014304394539322103,0.07838239520490096,-0.40666541200136447,0.14763272428705268,-0.012064584589636359,0.08839739074281715,-0.10568648120482341,0.011634643715415772,-0.033872831846084826,0.02615585581048191,0.0,0.0,283.57083201840385,303.8680619918665,195.2760292056412,245.61247175249144,196.97076430622494,303.1781953078155,287.39801145270434,3.0,14.5
59,59,circle_xy,False,14.75,0.02,60,10,True,737,0.6743842523337308,18.96899569942616,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.9989275839446856,0.7078305065370257,-0.016826734958753056,0.27038246859963794,-0.438510057357166,0.46126175945721226,0.0024218790529170623,0.13072981873922207,-0.6426667680964471,0.2846526781013358,-0.03699961046543279,0.16775731085030587,0.0,342.770787989644,341.2308249317803,305.35042210351804,305.2004569592162,305.3504969321382,342.7707862934687,342.770787989644,737,20.463475400349125,0.20938584549361186,-0.6417400253595519,0.5082821379165554,0.00010263268005720023,0.11391449383193179,-0.5322384927115806,0.1309129594273916,-0.013069588874860576,0.09214070376563066,-0.012155972121924956,0.110085480130285,0.004320376550505681,0.019714541116381813,0.0,281.95187854570395,295.785796091722,241.51024524980463,241.51255591329556,241.51024559204805,299.11557980829974,283.24362614623584,True,3.721149098360911,0.27541302373860854,-0.19115245637323192,0.2775540052590792,0.0013285579227006637,0.07589981772509562,-0.40113408457228483,0.14637504056475908,-0.011629950834376178,0.08626982262323139,-0.10159064755567228,0.011051720225317842,-0.03287438155111834,0.025045757840649056,0.0,0.0,283.2076569031832,303.3997597248257,195.0121548676016,245.26670065397815,196.7817801038969,302.674458760462,287.01813231428315,3.0,14.8
60,60,circle_xy,False,15.0,0.02,60,10,True,749,0.4139569601683323,19.735420698765665,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.428332161725181,0.7062303563244055,0.000567006282701622,0.19058746883894195,-0.23903338554929365,0.28966538966191735,0.0007103380013945326,0.08080309992605265,-0.6102661852971332,0.12204991932490329,-0.040997615679379505,0.1449451994247397,0.0,342.770787989644,307.90768970525494,294.64988535190656,294.6475576015433,294.6498868331206,315.02632219932724,342.770787989644,749,21.765050300280564,0.29893998775951236,-0.978779888261489,0.7265696574130688,-0.003099278619678902,0.1602852577824775,-0.5629821951155716,0.15395057720216598,-0.014122637571192444,0.09414400779993232,-0.041156091585846134,0.247990862304946,0.00973954795408239,0.04761006488023874,0.0,297.49004576388944,307.0606937920916,270.94624274776413,270.94665585958455,270.946243508713,313.22284974155764,295.8345533657146,True,4.031840199721046,0.26707209419534644,-0.18409998718224999,0.2625050739635304,0.0012879846113691233,0.07288297967992394,-0.39584099636879155,0.14531055480722369,-0.011243769957016017,0.08421848840664596,-0.09404385402499514,0.009093961060131979,-0.031905344762205315,0.023239034284169586,0.0,0.0,282.86633050390486,302.8978982423303,194.76033582970692,244.9635174527838,196.58167476330516,302.1503991725666,286.6460749984449,3.0,15.0
61,61,circle_xy,False,15.25,0.02,60,10,True,762,0.24140149925710488,18.715095798950642,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3504202475345362,0.1412853255329172,-0.000743994402730137,0.06018698834154055,-0.3523890340464785,0.16441743048439486,-0.010339558822952675,0.07597185887159863,-0.1032319686642807,0.014057163287551874,-0.008267994089792547,0.024686043425573893,0.0,278.92530012726223,295.2015596910787,188.76159760245096,240.35606500140545,190.46905630888998,296.53707821068565,278.34486595761723,762,24.510908999596722,0.22398652242114211,-0.4992917860994617,0.3430007742020304,-0.000805240296466668,0.08459171869049624,-0.47665154470807053,0.10816039069923142,-0.01122817341809022,0.08236556761219027,-0.03301448488352025,0.06597655737080166,-0.000833938861102956,0.010707152054416916,0.0,282.86497551679463,298.68858316650665,203.2647273599331,242.29820147941237,203.26472473025737,299.90945126882787,283.8152575929296,True,3.6720296997809783,0.2595524100180463,-0.1813301944073351,0.25673947108224315,0.0011837204621598925,0.07089018841856637,-0.39078185262894677,0.14451116896580246,-0.01083195294805293,0.08245161444888931,-0.0897495985377149,0.007903810784257425,-0.031033810765710306,0.02197169938898832,0.0,0.0,282.45304575628546,302.3494204332113,194.43627677783638,244.6044947089184,196.36662021141413,301.61955827774096,286.21040045259986,3.0,15.3
62,62,circle_xy,False,15.5,0.02,60,10,True,774,0.6506819743002339,20.285476198303513,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-2.0009832669383214,0.7073307665829409,-0.016115487733026023,0.2650532696559739,-0.4527846882512114,0.4359611766731437,-0.0001382968166470209,0.12502625628987732,-0.5792200976837192,0.2514604316509596,-0.0320328315479846,0.14722834813956331,0.0,342.770787989644,341.11277675536724,305.40158618954763,305.2514208319567,305.4016599463068,342.7707818969941,342.770787989644,774,24.52503020048607,0.2407140140045113,-0.3886785588290621,0.22878893449830434,-0.0008941174335733264,0.06695628048709423,-0.4479647423441848,0.11360957479273108,-0.010570645459565401,0.07781251254791707,-0.06100798224349937,0.047783762570410636,-0.0037083382603536404,0.014175818622969062,0.0,284.63722250071004,300.7517252012222,192.41371951564113,244.13127110161514,193.29718656517613,302.0331143265278,285.2291546668054,True,4.04127309913747,0.25329738948666847,-0.18079263233082427,0.2588480198864719,0.0011829162797243598,0.06962206775086024,-0.38591978263315685,0.1437442259315493,-0.01043506508357264,0.08096271283269225,-0.08710290315613077,0.007205254450729582,-0.030290066637286787,0.021025507836605947,0.0,0.0,282.06209777496184,301.8228415413684,194.08147383297492,244.2810817863015,196.15104251039782,301.0893604250274,285.8298503010456,3.0,15.5
63,63,circle_xy,False,15.75,0.02,60,10,True,787,0.20038685202294898,18.731032400857657,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7000779696381545,0.42375012605286005,0.003156478744475696,0.10603654177412213,-0.41116339838217136,0.1629307688533716,-0.008652410515030682,0.07802200363698268,-0.29220624030644593,0.03441398456472753,-0.017902865042134564,0.061289728540123885,0.0,326.67976035423584,274.2928250936492,270.94623348029563,270.9466558595847,270.94623421381954,280.4726998598633,326.5008974013821,787,28.04874719993677,0.2757992696840392,-0.19060663664157618,0.06255518212709867,-0.00010101430894826681,0.04597279372348242,-0.41401707405061655,0.1201238344988358,-0.009836537655829486,0.07289365098212404,-0.08885400560742882,0.018177269022308463,-0.006446390625792091,0.02012548032073659,0.0,288.94823863429934,306.1041765519751,196.49413345498274,248.05395417269204,197.77716595041588,307.2702028623595,289.341697984312,True,3.777992397896014,0.24764117706406522,-0.1825033832714745,0.26643069448328605,0.0011712095320879547,0.06899746863646836,-0.38115232565817314,0.1430089960181448,-0.010038785217822067,0.07956697725215213,-0.08552540701251725,0.005489777430026385,-0.02968046130922716,0.020276129069734757,0.0,0.0,281.6719280781961,301.28032059302404,193.7304008627834,243.96686317195577,195.92815624143208,300.57138244146194,285.3949358443059,3.0,15.7
64,64,circle_xy,False,16.0,0.02,60,10,True,799,0.2709225013782256,19.260600199108012,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.18175100501267402,0.0532078201827334,-4.794273917627101e-05,0.04344992897201238,-0.32033542447436225,0.16050447973602533,-0.009082945381831867,0.0693564375437249,-0.1084195793595557,0.01205532344442859,-0.008216142705137043,0.02449583136599231,0.0,284.8474687473764,302.3673489845765,194.36285138618473,244.94303362984357,194.36266124027387,302.68054427828133,284.36988518023696,799,26.282638300443068,0.2431531845912923,-0.19608838717526528,0.07167908401343048,-1.022914039874645e-05,0.04485273469535711,-0.41131744839786605,0.11208822348057244,-0.009754898058087637,0.07161490826854425,-0.08661737590114131,0.015877484001705574,-0.00620602041249999,0.01959247678976814,0.0,284.6240238202824,301.3065628981439,193.28266535695872,245.2631122123229,194.17139987524533,302.2847118855165,285.3660205888126,True,4.049945599050261,0.24438838277956765,-0.19226366632568379,0.29019555506517275,0.001251588720605955,0.07045628636661723,-0.37648822902979173,0.14244695562415594,-0.009631642225083586,0.0786023630955264,-0.09018238703136577,0.007550837955875905,-0.029355403605898008,0.020563738668905943,0.0,0.0,281.2659324483255,300.74447818107626,193.37765513352832,243.64885532675268,195.7017747791023,300.10660706895106,284.9501701996954,3.0,16.0
65,65,circle_xy,False,16.25,0.02,60,10,True,812,0.26643670303775585,19.851338400971144,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1826413673095041,0.051929835438735215,-0.00010610429998775747,0.04244559489081808,-0.31579981730746937,0.1572736887693135,-0.008782879338020603,0.06763912215201232,-0.10326999570827687,0.011810684919798847,-0.007628521100921494,0.02312496763147418,0.0,285.40683598645825,302.10432621238874,193.35734972530378,246.01797580446095,194.78703514225526,301.98490477735857,284.6133502799196,812,29.438002099632286,0.5311109711296217,-1.5468358141340726,1.0367305442476162,-0.013132191899052553,0.25845739008488594,-0.6668247679073791,0.29214433251203853,-0.01929426840128223,0.11223978634532777,-0.29407317594098714,0.5205155106307977,-0.002511741398305183,0.11915867075991757,0.0,331.36971669568976,333.8419392128992,294.649908770456,294.6475780778231,294.6499101578065,341.62752159765967,331.76942801270764,True,3.6970290013123304,0.2447390920531915,-0.21566450678577312,0.3276520267557619,0.0012727227559504088,0.07413103348690828,-0.37195878856100534,0.1419735683651848,-0.009151552733636544,0.07818945801500644,-0.10788726040176118,0.013379142257269957,-0.029124160026538615,0.023185811662630194,0.0,0.0,280.8119710292685,300.20765164995294,193.0775591520097,243.1993463963747,195.5146998251651,299.6531785067133,284.4867634700873,3.0,16.2
66,66,circle_xy,False,16.5,0.02,60,10,True,824,0.22175155865158863,20.451117299264297,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3473007243577705,0.15120884536441867,-0.0006826250263637073,0.05547718641698663,-0.33119555067311635,0.14902778386946097,-0.008713108700159636,0.06721642578399785,-0.10141335414459343,0.014394531569458685,-0.007509836394054526,0.023821687437812395,0.0,278.2894938455028,294.8426063633058,188.2812089002396,240.5137362146956,189.858283434504,296.0693821438489,277.6951891968435,824,27.710645000915974,0.2633301822361597,-0.18872565287598297,0.06880751718791499,-7.987828596440451e-05,0.04284525443484502,-0.39579004031709825,0.1131969076223635,-0.008900033861769139,0.06761848408221592,-0.0876658971828395,0.015132979383689344,-0.00606612192931637,0.01950132832788727,0.0,288.45591216364386,305.5906944839335,196.1396717671138,247.6172907107023,197.4279134833156,306.8119273202165,288.8864056779548,True,4.075208900263533,0.22865999176623683,-0.1239849040486651,0.202768640835619,0.0010283243078425955,0.05724373664683876,-0.36756410476009216,0.1416023919272984,-0.009024943308448498,0.07349929374215967,-0.07981225177447207,0.013082628626425955,-0.02744735052890072,0.020091841208849083,0.0,0.0,280.3560059094363,299.64027771348634,192.774786788215,242.71268064063523,195.23582671421326,299.1664077566285,284.0217908863015,3.0,16.5
67,67,circle_xy,False,16.75,0.02,60,10,True,837,0.6258741586199719,21.634970598155633,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-2.0006279354273433,0.7066332135366235,-0.015880046807392863,0.2547621776080226,-0.45862295797485064,0.4356863544714256,0.0006173015256372823,0.12027183362960767,-0.6159602031966723,0.2487826125218592,-0.03264890788271703,0.14871553707161742,0.0,342.770787989644,342.1205140776904,305.3949428491507,305.2446578990282,305.39501765415076,342.770785635561,342.770787989644,837,27.829594899667427,0.2604454632414275,-0.18627210275344405,0.06882826878593501,-0.00011821642085148752,0.04174790828842722,-0.3895964744442771,0.11167810232748283,-0.008635001091187913,0.06595661908285576,-0.08480203921204305,0.01530086630570489,-0.00573101404055363,0.018715118622855843,0.0,288.8180308083163,305.13017838323094,195.76234420508393,248.621244713413,197.11860974629005,306.3614459082345,289.21836778903537,True,4.288197299465537,0.2274526526227754,-0.1778572735069883,0.26767211261277457,0.0010894133021824908,0.06453550886903255,-0.3632989624542296,0.14138709664267698,-0.008653163485807806,0.07335139405147534,-0.09318802984876697,0.012461404699257059,-0.027052564598207506,0.021057529528950226,0.0,0.0,279.8575342387145,299.0557487993556,192.44287727430435,242.29047722014258,194.9310047609025,298.60583319178977,283.5375380152432,3.0,16.8
68,68,circle_xy,False,17.0,0.02,60,10,True,849,0.2565038661152079,20.426296999445185,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.18503039409039354,0.05474846220540735,-0.000124834917145648,0.03985139723158723,-0.30495077177161356,0.14907311538938822,-0.008028665037530884,0.06306094082195536,-0.10059990023344613,0.011936461613894223,-0.007066896461994172,0.022183795022075018,0.0,285.58311157581227,301.9710438418173,194.24014459824247,246.4714445406261,194.21661423684162,302.41261804707796,284.9507623692582,849,25.342183300992474,0.26750783291171915,-0.975753606032923,0.7441749124383867,-0.0024757629147333566,0.148727982230685,-0.5039910165680225,0.1105844444292634,-0.010978603669241712,0.07650375743559623,-0.026204637800312718,0.1922051268977008,0.006367990656424996,0.032963551324791514,0.0,295.3524186643948,305.3189799003612,270.9462353803625,270.94665585958415,270.94623606212747,310.95811430187786,293.7333531787391,True,4.252965098945424,0.22254508684340463,-0.1912049167274294,0.2823321984198314,0.001143149340893354,0.06570628425129099,-0.35924861547383585,0.1410493815771394,-0.008377893280661687,0.0724260574020742,-0.09203597569424873,0.014866059162761668,-0.026456793255656377,0.020449510416325766,0.0,0.0,279.39692586275316,298.490574766302,192.1016248577019,241.8982051154862,194.63006017500413,298.0644894732005,283.0543237867386,3.0,17.0
69,69,circle_xy,False,17.25,0.02,60,10,True,862,0.25190541716331244,21.162706701550633,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.17925967361792644,0.05408464449754371,-0.0001103457128166443,0.03872592299988382,-0.30160613122196445,0.14552473526108067,-0.007809482836956206,0.06155154792264591,-0.1049062568326845,0.012435235844449971,-0.007306350881822221,0.02310275284289002,0.0,284.83773516136876,302.3890682819614,194.50031200959387,245.12172642217922,194.42298862302545,302.75134027393017,284.43334110254114,862,28.473126000724733,0.5091826822990726,-1.5442845803116838,1.0453448374279277,-0.01112754437359541,0.24867212191815596,-0.6349613564228784,0.2607972015126572,-0.017300767568264642,0.10165977740164554,-0.2562954138763888,0.47630630697167375,-0.001774400904819993,0.10253200445638064,0.0,331.4497523190049,333.3391793198651,294.6493482364638,294.64669346556286,294.64934928189734,340.60566917487245,331.835094478239,True,4.109969601966441,0.21677036813359649,-0.1851290949097822,0.2803962749585303,0.0011604843320214915,0.06476497923528962,-0.3553023376783703,0.14047570732486458,-0.008140838670529364,0.07121734135630152,-0.08623513457156395,0.02002441483874635,-0.025698901742289906,0.019718475341285003,0.0,0.0,278.90558455762874,297.94137230473285,191.7833765944387,241.5141432708008,194.33288695950523,297.54767567051044,282.5412920182413,3.0,17.2
70,70,circle_xy,False,17.5,0.02,60,10,True,874,0.20188404973665927,20.72245430026669,total_failure,0,0.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.22423177949344847,0.09118940334448918,-7.170702365662253e-05,0.04077896652483442,-0.3081612917734751,0.13604254697246976,-0.007866514721071792,0.06066274534255653,-0.11061920484648503,0.014188553951979396,-0.007716808490067869,0.024947938384841488,0.0,276.3767586944785,293.48505010071483,187.51437491606185,239.2153832569402,188.48174819005413,294.0889560444336,276.8954154758109,874,32.265601000981405,0.2605130018708415,-0.9720286946339101,0.7450118784879125,-0.002375067737478581,0.1457461681528582,-0.490423488204845,0.10215973162414306,-0.010330807465641134,0.0729060330612632,-0.023509516095403186,0.17882935702698735,0.0056165953873657595,0.02983619975142828,0.0,294.78577015666383,304.9134656220701,270.94623539113263,270.9466558595848,270.9462360543133,310.3938898357442,293.19206594470324,True,4.480569198727608,0.2106876653064322,-0.17063587893859714,0.27252511161507276,0.0012696600469738846,0.0630555547953868,-0.3514421082075307,0.13965448480003104,-0.00793340830296333,0.07001168186337452,-0.07747886981082441,0.02304718344970534,-0.024758321812865844,0.01925094602962091,0.0,0.0,278.45751378153415,297.32891619885163,191.43541480073708,241.18880212885884,193.9714320716688,297.043636533914,282.05123563588035,3.0,17.5
