sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0 (rad/s),mpc_max_omega1 (rad/s),mpc_max_omega2 (rad/s),mpc_max_omega3 (rad/s),mpc_max_omega4 (rad/s),mpc_max_omega5 (rad/s),mpc_max_omega6 (rad/s),mpc_max_omega7 (rad/s),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi,nn_max_phi,nn_mean_phi,nn_std_phi,nn_min_theta,nn_max_theta,nn_mean_theta,nn_std_theta,nn_min_psi,nn_max_psi,nn_mean_psi,nn_std_psi,nn_max_omega0,nn_max_omega1,nn_max_omega2,nn_max_omega3,nn_max_omega4,nn_max_omega5,nn_max_omega6,nn_max_omega7,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
49,circle_xy,False,12.5,0.02,60,10,True,624,0.4084461261611756,17.739019700326025,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2443345488004877,0.14022375673894705,-0.00042811771723863783,0.10408541489578153,-0.6710318990987297,0.3387815955320469,-0.023856780867328377,0.17570939250385223,-0.11776544602308901,0.07170742785895677,-0.0111621544046825,0.029251787742573858,258.49206578407643,256.2575262902166,257.9965524874876,256.30353450140535,258.48828992470465,256.9695017222306,259.08231928303053,256.98764789424706,True,3.7533107000635937,0.41805134281283624,-0.24902214589944227,0.16411114285605072,0.0004355330765455989,0.1077260617093888,-0.6569871984762665,0.23676779690280705,-0.025618797993249006,0.17233470105200532,-0.19617641420161538,0.03951176402573367,-0.018234720386325395,0.04697117168142605,257.92296603130177,254.49316979240317,256.26197835083815,254.57159416640187,258.1044218263744,255.2502031839781,257.62484926870223,255.393975145053,5.0,12.5,0.07111307718551446,1.8183593417145656,1.6799963426862385,1.8075598954776704,1.602163014521154,1.9890430922096902,1.7996400272693254,2.13536612188515,1.7438571736575548
50,circle_xy,False,12.75,0.02,60,10,True,637,0.39219136805651267,16.22617409992381,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.13460853355773633,0.2341686961407305,0.00030422161526372487,0.09994252036642749,-0.6602046964340794,0.3352652798365253,-0.022712854948619854,0.17056945573951118,-0.06744669628193457,0.11062064933754086,0.010173486492428595,0.02722738868722469,255.48537943858722,256.8951510487103,254.98989257270875,256.8607463019276,255.44805390450827,257.6771149377588,256.01778597101196,257.6382643399356,True,2.9166691002901644,0.3869019423581188,-0.19369493534597484,0.2524273349537014,-0.001776347942780918,0.102641321518471,-0.6518276013400549,0.2561868700909301,-0.021055748189634356,0.16990222319452117,-0.09193793794471684,0.03821415649347652,0.011554983274309092,0.02155508739534719,254.71827301364502,254.2034127585294,253.35147191183827,253.66051198449205,254.52521369603966,255.14758115887352,254.8699303113742,255.6233561999329,5.0,12.8,0.1106646838810232,3.664415789468813,3.400056796332631,3.3298994812158984,3.286527588243251,3.3101486482064204,3.3643406737396693,3.5030612671263617,3.503268812544929
51,circle_xy,False,13.0,0.02,60,10,True,649,0.3773486010414203,17.55055400019046,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.22466108272627636,0.12970742704689187,-7.21372478304944e-05,0.09607238883875167,-0.33115424327357806,0.6496979670947446,0.02166125382378787,0.16575598006270859,-0.06357492256346962,0.1039951356450159,0.009296566634929638,0.02540371883509739,254.3619121360739,256.50114237187944,254.9332214124214,256.45294490299216,254.38276334022993,255.694461498696,253.88546337260843,255.66592572570914,True,3.9573970001365524,0.398716548874456,-0.2645665452861752,0.18872730880389474,0.00048357783107552546,0.1015191229694353,-0.253237997216826,0.6674095865196034,0.02354384635241054,0.16777632943673068,-0.068092814297586,0.13371892461181967,0.015540513730600128,0.03927105408709193,254.93473951975167,257.8750423215348,255.87176468308704,257.77060707392917,256.22591336664897,257.24447438135394,254.61303822996277,256.70844133440613,5.0,13.0,0.10221966397291343,1.823552062227504,1.8440574445179616,1.8899947804642163,1.8853295988701313,1.8428212745573578,1.6605839963148081,1.8982841880082115,1.783715712716116
52,circle_xy,False,13.25,0.02,60,10,True,662,0.363299488430805,17.397752899996703,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.12522475650608694,0.2157314207471,-5.658768437767219e-06,0.09241007366522046,-0.3276364596318136,0.6395123058203137,0.02065792628513912,0.1610868396316634,-0.09789999625374969,0.060008541268895044,-0.008501056544337561,0.023705051521707137,254.90223799339537,253.71060670817891,255.5584891755486,253.7359605063896,254.93792411250345,252.9602361703214,254.39820510878073,252.9839430198918,True,3.4851809997926466,0.38173586636793894,-0.16834498890076216,0.21011480214618866,3.523840275293151e-05,0.10042896850460864,-0.2523389447756365,0.6648584853729109,0.022969131608379132,0.16483117686012724,-0.11420724233499809,0.07132636734487867,-0.015412933196277562,0.03484372120999858,257.1486521523652,255.16706446140586,258.58295097291074,255.31118123975457,257.4057338214037,255.55166520219183,255.4899552446379,255.09733406181147,5.0,13.2,0.06479764029120394,2.09456852566528,1.8323162538104227,1.9677285332508485,1.8102639037153543,1.8485008930681186,1.7825984159714208,1.8272621452543285,1.9192571988935048
53,circle_xy,False,13.5,0.02,60,10,True,674,0.3503695398823675,18.80409180026618,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2073293092298266,0.12115063377949556,0.0001850920151109892,0.08897839002432754,-0.323639883463443,0.6296444840142263,0.019737389884797375,0.15670952781866002,-0.056712813601606696,0.09229110550047835,0.007797995357806212,0.022177180760485037,252.32892859064867,254.30816590882264,252.91866709969506,254.24749213581936,252.3232456554772,253.45957789811524,251.82250209452417,253.44011524224493,True,3.4481937995005865,0.36929923237164236,-0.24848352646162528,0.1643442949604656,0.000739723755211609,0.0932138662969338,-0.24949337344725245,0.6590691431749832,0.021511602278800293,0.15982350351594277,-0.06264109693651276,0.12205388785017235,0.015145571633967908,0.03598796580730947,253.1120508220749,256.04828220369814,254.22764215908785,255.86252509107717,254.33899485616553,255.24163532115665,252.9083956268777,254.66773115227915,5.0,13.5,0.09821490559474846,1.6267169046317955,1.7123285874252063,1.7736426193183363,1.7549766469386443,1.7383492302768506,1.512687662716255,1.6824667327409282,1.6139106476007856
54,circle_xy,False,13.75,0.02,60,10,True,687,0.3380861009963317,15.087792799720773,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.11718706497068787,0.19941993850542428,-0.00022866093694651202,0.08572484431509693,-0.32023327334362944,0.6200565810217947,0.01885644616594084,0.15246161492008178,-0.08710424363439373,0.053668645446463124,-0.007156273660855635,0.02074877638816001,252.7904191211666,251.76661984317028,253.4668174153983,251.794571070779,252.829369313907,250.994181650294,252.26754998994852,251.010168839712,True,4.1077655999106355,0.35523842588720106,-0.16116154412454722,0.1927863636451391,-0.0002894030593542974,0.09296072815304122,-0.25256965676909604,0.656787319894433,0.02124707904669922,0.1573286364261607,-0.10246875598126022,0.06780934800869147,-0.013087235211786305,0.03186478439363541,255.26929654178787,253.8776710645159,256.92735084943575,253.83592333264113,255.75836064836247,254.03242478887356,253.87291255366452,253.63207250522814,5.0,13.8,0.0638956707715019,1.9069051720086672,1.6969374084808824,1.8724389500168357,1.6691845309111815,1.7498907466715903,1.6603043880238386,1.6892873383505935,1.776691202177807
55,circle_xy,False,14.0,0.02,60,10,True,699,0.3267373309921293,17.349803799850633,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.19195913090135516,0.11331151403107124,0.00036673292825638423,0.0826688583963106,-0.31637655396192227,0.6107700740033623,0.018045568510618143,0.14847129782610544,-0.0508471007296439,0.0823086567521751,0.006587362340262159,0.019460950471765593,250.46255063550615,252.30360111433856,251.07185552692223,252.24635391712397,250.43702006813342,251.4216862164616,249.93196413970395,251.41294831376874,True,3.148694799718214,0.3428208323739093,-0.23378697524996145,0.12764357267945264,0.0005971802397155962,0.08593432189873605,-0.24649563480052508,0.6503044424965895,0.019579606373176028,0.1524518794410511,-0.05813634404462587,0.11187676137456065,0.014846467188774007,0.03309336903865926,251.21362058059722,254.31405429262844,252.58628601383035,253.9281368953965,252.5812091351838,253.26203527826172,251.19286774975842,252.73902494080983,5.0,14.0,0.09447131828054983,1.4774372747081475,1.6040777117853406,1.6980059433346266,1.6591556997036538,1.6745164070385785,1.4124901140589976,1.5360173350805992,1.482500167522494
56,circle_xy,False,14.25,0.02,60,10,True,712,0.3158973969497158,14.476351500226883,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.184911126012003,0.10955586974634873,0.0003858649387841745,0.07976459116649247,-0.6017855943438439,0.3130070362270632,-0.017267310411652057,0.14458630570151867,-0.07786998872925006,0.04822546522905888,-0.006066680375905906,0.018254387576573355,250.8912758383766,249.18094961443745,250.31257632770294,249.19164293592993,250.85145001293174,249.97171680432268,251.5424990242857,250.0130587995912,True,3.4709886998462025,0.31577552544143306,-0.1803829826656931,0.11591112431073854,0.0009495648105265886,0.08107228935131365,-0.6303485809663724,0.21394146621288077,-0.01884891611452948,0.14444586600561665,-0.152513087885389,0.026086639627432167,-0.009669127517550514,0.03674263004790214,251.26091584159988,247.81242452100633,249.44446217526112,248.4358721908174,251.68621246194292,248.74572741253104,251.4913864955907,249.3451842923927,5.0,14.2,0.06334297348697177,1.6057639795135437,1.349529664755501,1.4946270242460693,1.3145011812183345,1.676769149808754,1.4653609740510507,1.8109253784381765,1.5184618616827283
57,circle_xy,False,14.5,0.02,60,10,True,724,0.30584988751549536,17.611287999956403,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1782467489106367,0.10601825904832997,0.000493413803078665,0.07702897094612317,-0.593078483060422,0.3092779750829253,-0.01655042237709529,0.14093462220639877,-0.07376109304077859,0.045785485130441145,-0.005603708108270809,0.017164726826826973,249.98100915001848,248.32735684564508,249.39552810998237,248.3361915020038,249.94152475442738,249.12603612636514,250.63820701918343,249.17309011032995,True,3.2969546998210717,0.3047097664952046,-0.17309589780351686,0.1122295312494507,0.0009682071870312899,0.07831730006161872,-0.6233524216965718,0.21118158900025538,-0.018101316604887095,0.14089321696929324,-0.14707929535911946,0.02403489235263288,-0.00908140967044424,0.03553863505413042,250.40434572720818,247.02094459379447,248.53414485333292,247.635262185168,250.89518322152645,247.9436108183916,250.60006800837493,248.59040142376205,5.0,14.5,0.06308986145801389,1.5807956649573036,1.3267489669474426,1.4721023704151872,1.3012734851522882,1.6561279936000255,1.4443902382693294,1.7862226646040567,1.490777623519898
58,circle_xy,False,14.75,0.02,60,10,True,737,0.2962307034221765,20.63392529988778,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.10259376029208962,0.17193904150964323,-0.0004960235001796032,0.07442279228771005,-0.5846353187237057,0.3060550911366879,-0.015862327250842693,0.13737597955571057,-0.04351206819884505,0.0699503458596842,0.005177118136471332,0.016139600049082423,247.881914565264,248.6681316254462,247.36433176490488,248.67779868604168,247.92089374733166,249.58610622096222,248.55303511475833,249.53551484925873,True,4.7967553000489715,0.28588477648669797,-0.11564801986522365,0.1955376923809617,-0.0005775589269524617,0.07935335737654078,-0.5921553003629773,0.23177170017649243,-0.015236600910992869,0.13728601178244093,-0.0690792326082135,0.037954190599699775,0.0055592068879522704,0.018636629883129297,247.00062003592305,247.32072378363705,246.09824029578039,246.34808216039298,247.30890635964474,247.5679785365124,247.61006280694653,248.3704775365691,5.0,14.8,0.08932124432922202,3.057284891897428,2.850376263536754,2.8142429611364714,2.709550045165591,2.7217654080122617,2.8381462777954374,3.0140482582093333,2.972285248129607
59,circle_xy,False,15.0,0.02,60,10,True,749,0.2872689902901545,16.76197979983408,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.0992428661645957,0.16595672572811923,-0.0005807864023113704,0.07196182810907954,-0.576447870816746,0.30251670642244544,-0.015226831573933418,0.1340275496151881,-0.04137845236360354,0.06642223473956961,0.0047981274222235835,0.015213128702161396,247.10096628981356,247.82522297094874,246.57555553009053,247.8400539804184,247.13872551801805,248.75279590796998,247.77754578067814,248.70475587506326,True,4.113769400282763,0.276183288391778,-0.10914796502156578,0.1897350525354811,-0.0006088499875940035,0.07678066284642211,-0.5838636614548739,0.22910585617153637,-0.014642382326229214,0.13393514468804077,-0.06669481985327567,0.037102821322020405,0.005047673478180716,0.018199548053935137,246.2461796845358,246.60932999805704,245.2693597646915,245.58493846886995,246.5669282058721,246.7720313809786,246.89121651036928,247.61966667848606,5.0,15.0,0.08639525481678162,2.9374561433805484,2.73194498454102,2.7056981717111834,2.593281618490704,2.6199440429673686,2.726156426508802,2.89710327672121,2.851578895693614
60,circle_xy,False,15.25,0.02,60,10,True,762,0.27866351923106414,15.700812000170117,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.09598729515650756,0.16028328303492861,-0.0005721467022544528,0.06961249280084786,-0.5685014145412511,0.2993729299196373,-0.014614889862208196,0.13075621472618418,-0.039384380415463376,0.06313733428468482,0.004447219882456319,0.014338006316288137,246.34874470974617,247.0150756184629,245.8161867039528,247.0346797129289,246.38507854945775,247.95103975813907,247.0299045073791,247.90556168949513,True,3.62933020023047,0.26663405009356494,-0.10896384017150969,0.18422975579790024,-0.00040100055785181654,0.07459185444437434,-0.5756488467358031,0.2272528489289322,-0.014098427276510107,0.1305912804313194,-0.06438176418522937,0.03601600454726528,0.004650392649449452,0.017730710521159362,245.51416221942898,245.92601961343803,244.5053575023063,244.847063443615,245.8420340225058,246.0017139356476,246.2276353094036,246.8848015276873,5.0,15.3,0.08326096545043092,2.826420974226525,2.622073844724582,2.6054240340572488,2.489184599589677,2.5264676138639657,2.625364623209286,2.7820509100611295,2.740423059876266
61,circle_xy,False,15.5,0.02,60,10,True,774,0.27056240458077513,19.005166899907636,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1548804836091763,0.09288895667512899,0.0006399337215960386,0.06738867736907715,-0.2959272797363299,0.56072865163932,0.01404720053383651,0.1276600747077632,-0.03747073124621668,0.06009300649000775,0.004137143744856176,0.013545368393447796,245.64774245791986,247.1677085894121,246.2976150431678,247.12527945953835,245.61364942458826,246.22564500699986,245.07450665737875,246.24969302014833,True,3.3657661993056536,0.27632847812882694,-0.19620242373145294,0.12323589630925294,0.00022923322485601992,0.07077872699894501,-0.23926328861122875,0.6238823807483462,0.015398470934613636,0.13351111556995188,-0.047492655322251276,0.08696635158775885,0.0108537284071107,0.02520631918805417,246.8653901171849,250.0583322260819,248.40574679767286,249.34448553680636,248.6003778591164,248.59046684054775,246.96486675768784,248.46310666814045,5.0,15.5,0.07843744710772046,1.5265013313394733,1.6219892827389075,1.706787151547402,1.626448917335091,1.7339352827006183,1.4316442248552232,1.4670358137942754,1.428501220542966
62,circle_xy,False,15.75,0.02,60,10,True,787,0.26273176329966624,19.76506759977201,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1497412107454247,0.09064444666500475,0.0006241817974727528,0.06526151253717777,-0.2928998230672197,0.5531371438032245,0.01349990851377241,0.12462590602115522,-0.03565661395274776,0.05726191735891981,0.003849717201299471,0.012794291980360169,244.9350279866269,246.4116400375228,245.5895601076628,246.37237344114249,244.90348517267887,245.47040762901153,244.35822737135425,245.49266090997702,True,3.915941899875179,0.2674845452291342,-0.19047857181574107,0.12836838012210058,0.00012315072735027106,0.06910192466213769,-0.23866448697169348,0.618926971748447,0.014804805753336456,0.13075532508923005,-0.04614017214247322,0.0830081059499103,0.01030398466410762,0.02473028306052288,246.33676462761264,249.37745126282164,247.69582537765857,248.6652763478063,248.04505199560938,247.90483119864203,246.22234417936176,247.7731563546992,5.0,15.7,0.07764638992172007,1.5152145827256776,1.6229102905613828,1.6995340562227945,1.6210004462183814,1.737111390141818,1.424121428860339,1.443565056301464,1.4080208043131575
63,circle_xy,False,16.0,0.02,60,10,True,799,0.25541443033834627,17.905523699504556,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.08860128206656091,0.14485718273118825,-0.0006786533714648479,0.06324466565356106,-0.28965648108981146,0.5457554951208404,0.012991019944721148,0.12177064690524783,-0.05461405599031668,0.03395967518933143,-0.003592302818969741,0.012112096693603441,245.15988743933195,244.6834873090449,245.8725850577569,244.7198924170244,245.1956966470326,243.82442843718593,244.58154274948126,243.81982144773457,True,3.9215651000558864,0.26453590423635337,-0.12623635658426663,0.13572930187448887,-0.0006281496812459797,0.06784214418753992,-0.2521836251536442,0.6097967789951612,0.015008695898351042,0.13089438777670953,-0.0684289695624125,0.049956008705846225,-0.007964662575396898,0.02235701258287489,248.1728569315575,248.45617203927975,250.38916356989048,248.16374620335776,249.56556190568895,247.73413567969365,247.5179136470818,247.86481100560627,5.0,16.0,0.05862908315222063,1.4665929221487335,1.4010868570545907,1.725005021369426,1.359015429921253,1.5385349057111868,1.3156998110652027,1.397988985390736,1.2863765745992939
64,circle_xy,False,16.25,0.02,60,10,True,812,0.24840147628574746,19.811155300471,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1402115392865789,0.08645495751977356,0.0006540809544781771,0.06131655145156838,-0.28602611161844943,0.5385759556742044,0.012514700003160727,0.11893821172777394,-0.03237060227230091,0.05213724824864653,0.0033503158196037807,0.011461425234397997,243.58938806277465,244.98677112326536,244.25189546066082,244.95333512188276,243.56271097831927,244.0480837699084,243.00698992435431,244.06690933779873,True,3.636549500079127,0.2512211921812322,-0.17930765188675224,0.11495902112310546,0.00011712260257908454,0.06503225793565297,-0.23622053311565716,0.6056228995847014,0.01368729176484219,0.12524268084462653,-0.042923013740592264,0.07588180508746982,0.009858042498998779,0.02429407158930666,245.16978466385305,247.8836918531308,246.23634649269115,247.19482177662894,246.77752609922837,246.43644138829805,244.67774213017245,246.26820813457311,5.0,16.2,0.07721123586426441,1.491273240339304,1.578695883373795,1.6787926604222194,1.5797350232181342,1.7389761985649443,1.4018036848311952,1.3905140534082359,1.3528357735322118
65,circle_xy,False,16.5,0.02,60,10,True,824,0.24187878684985423,22.50008500032709,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.08425968518863773,0.135788888096906,-0.0006928163750823022,0.0594877917692761,-0.2816543033377401,0.5315909526606896,0.012100092985729281,0.11622848119798167,-0.04981709997031388,0.03088104577551163,-0.0031309070135408876,0.010866495886550163,243.7863474109401,243.39824148231838,244.5126929442412,243.42910635700784,243.82877439170528,242.53204909924548,243.212354409063,242.51651888969835,True,3.844646999903489,0.24929404049877554,-0.12277044045436929,0.12730643516577145,-0.0006973935336373542,0.06385445371908188,-0.24884678551866057,0.5940446459510402,0.013943776658859392,0.12534184983931157,-0.06435547891423084,0.044952338231738255,-0.007498270681373616,0.021151325104379202,246.6735595803306,247.00571300794397,248.5187673510273,246.70112266704518,248.1212616615725,246.10788407787226,245.84158720414257,246.25971504466614,5.0,16.5,0.05809952854949855,1.4361543717180179,1.381936837381757,1.6931624265294005,1.3321048672089233,1.5121879202405222,1.2578079562930597,1.3683498335295095,1.2132505064937615
66,circle_xy,False,16.75,0.02,60,10,True,837,0.2356394076702825,21.508131200709613,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.08211396717535446,0.1315749938928544,-0.0006629356890854102,0.05773333886010602,-0.2785795212734033,0.5247932594191826,0.011726419767410776,0.11355001566443584,-0.04763308890128972,0.029483153532374694,-0.002922278807843228,0.010297396196182874,243.13813473997763,242.78427183134943,243.86470848696078,242.81257727927442,243.17808697465117,241.91595006182473,242.56131705225664,241.90025187418755,True,4.623591400013538,0.24230851340636836,-0.12049413099972509,0.12335918890253435,-0.0007741189551301417,0.06188479441129377,-0.24711801635384342,0.5864856477903596,0.013492482732250096,0.1225808783600854,-0.06247852990956684,0.04265359704062893,-0.007201696800259672,0.020690978157645302,245.9478982972994,246.32632681070126,247.69685577020647,246.01542619175183,247.41315376799147,245.37412599053263,245.10047191957102,245.5200702646859,5.0,16.8,0.05800958664728401,1.424043736615614,1.3748821208101072,1.681068686326657,1.326053105852313,1.5055332693589036,1.2351429939757281,1.3530518300418166,1.1869187888041985
67,circle_xy,False,17.0,0.02,60,10,True,849,0.2298251461313771,24.483997500006808,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.12755677379717933,0.08004938074747926,0.0006952523061321383,0.0560616333437684,-0.518175941282728,0.27509996039073453,-0.011379039800252452,0.1110390467415214,-0.04558079334152738,0.028169941670172612,-0.0027347562140154907,0.009779769283431975,242.55167487365017,241.32227745976408,241.93481473299718,241.30807678362297,242.51512547832522,242.1922641441486,243.24064413697295,242.21815565746783,True,5.5112788996775635,0.22311323552574056,-0.12584813102621412,0.08073705037733904,0.0005819813748172757,0.057903402573109275,-0.5426518483062082,0.19264536137906213,-0.012364032609228751,0.11164372563784342,-0.10807834331280153,0.030321250297639896,-0.004427295473293148,0.0276315064212888,242.39214106338815,240.2912559364355,241.096231709298,240.2942740876245,243.18204469003112,240.60265270841447,242.93233598321225,241.44939094044275,5.0,17.0,0.06165556001594994,1.3245544505244617,1.1010468336640442,1.3010774619282532,1.1098064220234942,1.377177378115171,1.1718078923073136,1.4332648564450137,1.1768560785742064
68,circle_xy,False,17.25,0.02,60,10,True,862,0.2242162718451697,20.69296099964413,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.12372218512319293,0.07805967693109551,0.0006591400346352541,0.054463443622646435,-0.27372623014542946,0.5117323657031779,0.011024928386182744,0.10865881575096757,-0.026935005706000877,0.04365051976020208,0.0025626088869454785,0.00929449725979271,241.17032304621617,242.42721974277293,241.84351028648518,242.39829705630495,241.14214671370308,241.49389023143505,240.57491608336477,241.50662387847782,True,4.011838000325952,0.2225507052350107,-0.15800348535956377,0.08540981299231747,0.00014657337790670842,0.057364749910473536,-0.22947000597000955,0.5752215679684347,0.011979407055255383,0.11500447105746756,-0.03649391116066445,0.06585173673825671,0.008870096267833298,0.02299998247693638,242.68329629249425,245.02594614887633,243.311937005568,244.41055617236685,244.15998898484077,243.6222384855975,241.74201503764638,243.36837118850164,5.0,17.2,0.07375171065331226,1.4792005676419406,1.5175175549080109,1.6548163597275123,1.530341116458258,1.7244301651077412,1.3766973387146082,1.3498361079748096,1.2864024188690384
69,circle_xy,False,17.5,0.02,60,10,True,874,0.21890523796938177,18.922846700501395,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.0761395028985013,0.1200599891120579,-0.0006757061114764197,0.052948206927801646,-0.2718167348028589,0.505456195553469,0.010665843313046545,0.10647007583855603,-0.0418318657064073,0.025772587567867825,-0.0024132344199793467,0.008858316020062339,241.33631273140554,241.06974073436302,242.0592925075312,241.09120335241602,241.36663150516156,240.19771066893654,240.75030175312352,240.18630058605075,True,4.260087899921928,0.22390972756926608,-0.11295687490670309,0.11275155786545686,-0.0009212715829078734,0.05671461717155867,-0.24205620157765217,0.565088824502209,0.012289302742603517,0.1152147617708783,-0.0577233655022674,0.036523742099554765,-0.0061350275185264825,0.01968784950922697,244.00586949553818,244.36427555210747,245.44314087275464,244.06324669873683,245.4621118735484,243.3826935947078,243.04041775649375,243.46561685340362,5.0,17.5,0.05806420544900294,1.4018421184247976,1.357769531035504,1.6406416128275354,1.3127319891736224,1.4851047106825053,1.1798001207612738,1.320849506304589,1.1410087525283474
70,circle_xy,False,17.75,0.02,60,10,True,887,0.21376306009773624,19.851978799764765,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.0742854108695035,0.11655996651409957,-0.0006305408811927017,0.05149939436770307,-0.27028324695554945,0.4993413512201107,0.010303377023052809,0.10429614504724907,-0.04011174817849849,0.02467734077229051,-0.0022733895807219165,0.008437834151550248,240.77279465948257,240.5315402004435,241.49371116023374,240.5509754812203,240.8002493013267,239.65962055519623,240.18479695725446,239.64951467249713,True,4.682312699384056,0.21824258765709217,-0.11021939220562195,0.10930034994555013,-0.0008693957668301655,0.055172908828734636,-0.24034128438893396,0.5583719016606128,0.011884802964078737,0.11294425254508661,-0.056110846311116125,0.03485525359788462,-0.005718222836851976,0.01940943436426879,243.41001954653618,243.7133850176622,244.72024650298087,243.4385587561041,244.84635780501463,242.76573108656876,242.38604973536266,242.83064754691344,5.0,17.8,0.058122356654668056,1.3980022970039243,1.34838418561057,1.6220488068892782,1.3062123127717873,1.4788529083074413,1.1651922411165991,1.3069127436024104,1.1299953910098084
71,circle_xy,False,18.0,0.02,60,10,True,899,0.2089086287519891,20.56236329913372,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.113212548253263,0.07250034387798046,0.0006430209179450132,0.05011260235027611,-0.4933820263628572,0.2673284059994535,-0.009962249082085015,0.10220341970737158,-0.038489187507656245,0.02364444193468607,-0.00214467162103039,0.008046304072445373,240.2541987677644,239.14047158404532,239.63980615247118,239.1316028400162,240.22943901372122,240.011937299131,240.94820790476757,240.03301650425038,True,4.315376800572267,0.20092516837178828,-0.11514224118730075,0.08515228309056376,0.00037043474782091776,0.05242399537544598,-0.515567258905175,0.18888453184144235,-0.010805232266138994,0.10246572654534303,-0.09644293010762355,0.03104691525308784,-0.0033552546413167204,0.025465289298723884,240.02951330760612,237.98171472746063,238.73829901317293,237.81086968514543,240.81767148690034,238.41025352766982,240.7628937924827,239.27712584691457,5.0,18.0,0.06090803614967351,1.2099771363493976,0.979499535766555,1.2099379912336288,0.9680352265159868,1.2649862535591074,1.0485085705736144,1.3056780699476065,1.0618250327130119
72,circle_xy,False,18.25,0.02,60,10,True,912,0.20421525852256187,19.873487000120804,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.07077704549990996,0.11001871584392305,-0.0006055782329195125,0.048773640551219716,-0.4875726572582694,0.26497464398008275,-0.009634943116599933,0.1001151029313619,-0.022669428407794037,0.036957206800643266,0.0020192576210664843,0.007663450670066479,239.04376327701837,239.2738306065484,238.47168811537173,239.28150374041684,239.06604862602842,240.2126882791988,239.74454760102182,240.18945704205217,True,6.173670799820684,0.18670576566258135,-0.07103879201058416,0.13508582942881653,-0.0008447212289534895,0.05152429042378469,-0.4918899390880148,0.1965711083561194,-0.00917939776609546,0.09878091296558533,-0.04308913695282484,0.024702504946201097,0.0035666142970066502,0.01440091927539524,239.02672951818252,239.31984777050883,237.8087163178014,238.11559786213584,239.35320913956534,239.26483271575188,239.690573790928,240.10550882775587,5.0,18.2,0.06818500992581834,1.7016812968360733,1.5318806428424954,1.6182236361914293,1.477218296388423,1.6571430396025753,1.5030788461803481,1.6368510476181728,1.5755319675022599
