sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0 (rad/s),mpc_max_omega1 (rad/s),mpc_max_omega2 (rad/s),mpc_max_omega3 (rad/s),mpc_max_omega4 (rad/s),mpc_max_omega5 (rad/s),mpc_max_omega6 (rad/s),mpc_max_omega7 (rad/s),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi,nn_max_phi,nn_mean_phi,nn_std_phi,nn_min_theta,nn_max_theta,nn_mean_theta,nn_std_theta,nn_min_psi,nn_max_psi,nn_mean_psi,nn_std_psi,nn_max_omega0,nn_max_omega1,nn_max_omega2,nn_max_omega3,nn_max_omega4,nn_max_omega5,nn_max_omega6,nn_max_omega7,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7,nn_min_phi (rad),nn_max_phi (rad),nn_mean_phi (rad),nn_std_phi (rad),nn_min_theta (rad),nn_max_theta (rad),nn_mean_theta (rad),nn_std_theta (rad),nn_min_psi (rad),nn_max_psi (rad),nn_mean_psi (rad),nn_std_psi (rad)
23,circle_xy,False,10.0,0.02,60,10,True,499,0.7986814354741588,10.634960699593648,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.437816720143581,0.5776771808209898,-0.02226364083934294,0.29165117037345084,-0.686037474649838,0.432118724643186,-0.00826499538929374,0.2778432360122842,-0.17720516291415264,0.39856989187138164,0.08575226340478136,0.1029756002279171,269.5048545359751,273.9823907761805,269.0443510431581,273.8332872090486,269.16856014268757,274.3313820811925,269.62885764158904,274.46128568340214,True,2.430926299712155,0.8325044596017706,,,,,,,,,,,,,268.55589890561606,272.4701270647073,268.07448709885284,274.1583040302151,269.06698355859504,275.2741507992932,269.53496215912173,274.30786699044404,3.0,5.8,0.20003663039714406,4.784934099261635,5.070407029631931,4.245304158925397,4.682981856177069,4.426279310787805,4.3379069178572776,4.487417574551269,4.527407858344324,-0.4743365983003532,0.5900896980471679,-0.023595220438076582,0.29976429219602546,-0.6626695364129939,0.4455164889758356,0.00019110027507754878,0.2764284407769482,-0.16091835696231843,0.3438511796677977,0.09101894462101497,0.10083728448087116
24,circle_xy,False,10.0,0.02,60,10,True,499,0.7254964262578681,10.823017800139496,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5397231375937918,0.4250696691082526,0.016919815716257943,0.27780199916380943,-0.6757340946805225,0.4172025614719723,0.004656418895174465,0.26113882625796997,-0.35811942342856734,0.16206430722954301,-0.07290994585820736,0.09398130922997273,271.491790332736,266.80911000822823,271.2142140734825,267.1275063772272,271.65465562834584,267.4870241843187,271.91438137961643,267.19846261144323,True,2.415466099831974,0.7538540602746426,,,,,,,,,,,,,269.452147554598,263.687811692654,267.51467731189445,261.1452903105631,270.480127392328,263.6353944960514,268.5513346406925,265.43552684097745,3.0,6.0,0.2079186736906313,6.9895210507543695,6.29756669705922,7.4044201015497215,6.625809512708595,7.224958472362856,6.310314410738164,7.400800438689099,6.005288009401677,-0.5214049236206704,0.44859733229172927,0.014082474325561862,0.28768203750794974,-0.6588740583341239,0.4119374676717815,0.012761264572795736,0.2580823223949837,-0.40046347825058426,0.12267757537077216,-0.08692484252547408,0.1120876374175497
25,circle_xy,False,10.0,0.02,60,10,True,499,0.6635890066320846,10.753688600409077,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4008765716884815,0.5051272550631485,-0.007491787608875363,0.25918566840685003,-0.6648335650746209,0.40872973567804827,0.013637561217763853,0.2501834732001684,-0.14820654268197456,0.3237267626897381,0.0608534636125964,0.08540556830899422,265.6788253638766,269.2848984232492,265.0794353337395,268.94601351545805,265.00994506236606,269.5829916995202,265.6126139891775,269.79804027879936,True,2.559223999880487,0.6770858619058429,,,,,,,,,,,,,265.7489181236589,268.6745677048547,265.07126787337455,269.8126195270184,265.33273848145916,270.78986121123916,266.3697944526338,270.33311427284383,3.0,6.2,0.16455013993340825,4.257132441133704,4.382515402236681,3.9808616739136387,3.983336885778634,3.7488658164366697,3.804151782098255,4.1823000679370965,4.072659239572503,-0.37740728064751083,0.5225646227810149,-0.007896866308271206,0.259365031802437,-0.6538524629685094,0.4004710579712871,0.018577404314686064,0.24793018932624505,-0.14833942940083664,0.25965252559657626,0.05819509878030212,0.07649962818538772
26,circle_xy,False,10.0,0.02,60,10,True,499,0.6114151953724956,10.83333980012685,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.36976307552344717,0.47383106409451337,0.003822722821745927,0.237200019638357,-0.40042920900051915,0.6531511722221012,-0.017821096556731968,0.2433379499125265,-0.2932948123976783,0.13570345632267236,-0.050723142200041975,0.07736049809741746,267.68121301291166,264.13247515465264,267.8984150501749,263.6012656357715,267.0618204132964,263.0792418012091,266.9066241248712,263.6857231269245,True,2.2563726000953466,0.6707435458477001,,,,,,,,,,,,,267.69286201788293,263.3310995776213,271.2012623003744,264.0249755100553,268.98933490678195,263.47957381006995,267.0723105146843,263.4063340248566,3.0,6.5,0.1240512856330465,4.189482243367804,4.165092370857068,4.386703922505273,3.9393870321451265,4.176439297602106,3.8993199219045622,4.694364528011424,3.926855308941329,-0.43238622492239975,0.4738894570336762,0.00907776804147013,0.24596167024968915,-0.43167351707576646,0.6698946337109505,-0.016495149098498342,0.24349089280068065,-0.3346292824468754,0.12972831504145582,-0.05506422830415104,0.08705149413827744
27,circle_xy,False,10.0,0.02,60,10,True,499,0.5663563363952763,10.889367800118634,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.33578831502728385,0.4454933120352978,0.014639756657091316,0.21485820278462409,-0.38776738637602154,0.6409658155421872,-0.017432099319186583,0.23754619961745252,-0.26509520133617065,0.12447933293900248,-0.04289231613562877,0.06993769469548267,265.62458195724844,262.3466055724664,265.87038048166517,261.83135200404183,264.9424516671604,261.2320168634889,264.7852387267852,261.821657369593,True,2.319885100296233,0.6202520425350779,,,,,,,,,,,,,265.2938946337465,261.17676810756615,268.3191895926216,262.03022700012644,266.2856420506828,261.46332638819337,264.2373936718379,261.2372340415529,3.0,6.8,0.12177777267886607,4.354376523792425,4.338228630795603,4.528126153769417,4.148163421000622,4.292700887785644,4.088955128825339,4.762852938081183,4.125567045851318,-0.39829523157193475,0.4486797515140339,0.01924557326897999,0.2243535115004578,-0.41341203545715854,0.6638760813391774,-0.016178172001675217,0.23991939874177434,-0.2957917784719877,0.1255456111986891,-0.04711161987464592,0.07808882945175012
28,circle_xy,False,10.0,0.02,60,10,True,499,0.5267351032993289,10.243210499931592,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3034063010638252,0.4196956574796094,0.02329543087258323,0.19493469722100493,-0.6286799186711602,0.37342677001022484,0.01366783100048477,0.23082318829379145,-0.11445792537373843,0.2373579831446199,0.03699360405033348,0.06274155116696079,260.0974030846557,262.83918393350507,259.3731141013761,262.4212210705082,259.4572980271264,263.26708331112593,260.26901447776925,263.61960907770134,True,2.3641864998207893,0.5232952177148293,,,,,,,,,,,,,260.68550657004636,261.4202787669125,259.4114980707536,262.1860211208796,259.95485491626926,263.26798307053866,260.8346709549771,263.4188797786377,3.0,7.0,0.12712660431346176,4.43751744792569,4.257766693383753,3.9675894071040907,4.088454178383886,3.9321275235725732,4.029670512035701,4.0877640047850505,4.206540169351661,-0.31152854040463684,0.4397583523089971,0.019263475698199584,0.19821117258399895,-0.6302946543368816,0.35209033000873263,0.014100904480945569,0.22736667330234328,-0.12738014270668976,0.16690395132458877,0.03544534261860546,0.05147873725980592
29,circle_xy,False,10.0,0.02,60,10,True,499,0.4916174469464053,10.277419299905887,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.39609503514679334,0.2743767471292121,-0.0290886297860542,0.17878568347726304,-0.616373241305062,0.359548235062861,0.007851535624089603,0.22258053429748004,-0.20979546782818514,0.10550428597309336,-0.03225838836100215,0.055590082113986236,260.31640227536195,257.0503495608429,259.96078453325106,257.42086927948685,260.70553869702263,258.0823261539341,261.1917426433389,257.78070579355216,True,2.3641876998590305,0.5187172290793178,,,,,,,,,,,,,262.2928926406619,256.49754548407077,260.23522213932995,255.53678632351324,262.7736132580636,257.95851973610996,261.08449923885297,258.9338420305931,3.0,7.2,0.11732039553463779,4.730115637331296,4.179896522364023,4.936308368957889,4.635126665291972,4.984396935732244,4.62106615356525,4.779158625883255,4.307972610483101,-0.38704739673763683,0.36827956044129145,-0.03273093281940578,0.1867715931869022,-0.6416122002753658,0.35368921190542135,0.008200617144055162,0.23197078789678216,-0.2898823364727048,0.08280959746679817,-0.047967450144679215,0.07362431517538956
30,circle_xy,False,10.0,0.02,60,10,True,499,0.461033842571769,10.34188079967862,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.24866083313065715,0.37402584378218146,0.03216917611857345,0.16648276639480664,-0.6041952764608656,0.34667449933308453,0.0011071486411624134,0.21314856470489307,-0.09737948059020751,0.18632926384944343,0.02842709754424421,0.049406449688592854,255.68522758007558,257.91986657397604,255.02765719375816,257.667217431505,255.32471268846868,258.61782010165376,256.0964581348326,258.767549821209,True,2.397980000154348,0.45091396017804153,,,,,,,,,,,,,256.96421545725576,257.0370150045639,255.03171143836812,257.2228777853751,256.3727765187474,258.34341832358933,256.749894817934,259.030136954258,3.0,7.5,0.09947484501285254,4.345784413442044,4.095637497282627,3.839800309832729,3.9175619978102456,3.8243277836078917,3.804079059773502,3.8850741058507614,4.0269849976080865,-0.2835638445523781,0.3941911990705702,0.029175760926675096,0.17221235540754457,-0.6067568082472753,0.3250129621071222,0.0028945594387680094,0.21186677261988296,-0.11247689850581608,0.12675317805042186,0.027624363095046685,0.04004218162611234
31,circle_xy,False,10.0,0.02,60,10,True,499,0.4341670740434285,10.459232499299105,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.35334714109440724,0.2258661601966862,-0.0328808610467048,0.1570054358603136,-0.3346812044304607,0.5922281752689605,0.005670087860512303,0.2032708737998567,-0.09005990893090576,0.16620982190429048,0.025112706002980274,0.0441358495367732,253.4771449105135,256.5499495518109,254.23384904595812,256.64948403389684,253.7526198659976,255.76062454014468,253.10068015883365,255.56994348343426,True,2.6965859998890664,0.496621984900137,,,,,,,,,,,,,254.55920487132647,260.13064920708865,255.71886237371726,260.1856043319638,256.03888012068455,259.1836262524397,253.53634061318527,258.878602252054,3.0,7.8,0.1569367733800048,2.4897259914500625,2.596006323954744,2.6846298224873455,2.5660357375009104,2.5713470093074817,2.3708182203102806,2.288301659387528,2.5142742048800995,-0.37932814392046854,0.3128876710690529,-0.03766076735368219,0.16363596531287297,-0.36610415931326823,0.648662293898595,0.006181877425510894,0.21282917039880048,-0.0984404003184836,0.27325555165831317,0.04654940908719546,0.06852059187535307
32,circle_xy,False,10.0,0.02,60,10,True,499,0.4104286562414299,10.403735899599269,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.20580280968184625,0.3339410768439493,0.03171128256143088,0.14922192740756957,-0.5805375691370028,0.323660848091611,-0.011904656507719335,0.19365235071821957,-0.08338741588166872,0.14907388614955994,0.022151372198282282,0.03970701738087481,251.98130108472117,253.78947596964,251.3325433957317,253.6560257386791,251.78857398052904,254.64986027171346,252.52739156728228,254.71201239636082,True,2.102571400027955,0.39793742282965544,,,,,,,,,,,,,253.47699142939075,253.1072176220992,251.17685480390722,252.9758871760539,252.92840518863144,253.99154501815156,253.0200524639482,254.99383851133416,3.0,8.0,0.0858075770934505,4.060856318954776,3.8381801821570907,3.7099688235899317,3.6558180703227845,3.5997776415670755,3.546199920837886,3.71254645926998,3.7917647941509878,-0.25192846676982417,0.3533693570151125,0.032062507616174914,0.15397381288987302,-0.584385734272471,0.3020914699505348,-0.010060858148379925,0.19465184264368127,-0.09925398728236112,0.10000925785957941,0.021184482441495563,0.03332288292429775
33,circle_xy,False,10.0,0.02,60,10,True,499,0.3892919216994897,9.998237299616449,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1883560310761667,0.31576103479199186,0.02915217639633018,0.142248658480396,-0.5691433060646593,0.3131868632037933,-0.017267182345475716,0.1847638004374276,-0.0773062500486443,0.13442170092313765,0.01946532552112349,0.035958583663381366,250.34301546021968,251.97469237136073,249.7106842769167,251.88666788433636,250.21553892185148,252.8888628579924,250.94865274823212,252.92314382432096,True,2.69719059986528,0.3764021369159395,,,,,,,,,,,,,251.738735398124,251.43981175345672,249.59748103063058,251.16683102959098,251.3478781502458,252.14018071826635,251.47502494572652,253.27341004298935,3.0,8.2,0.08269391762730029,3.8929022224965415,3.674200413822841,3.5819172593837907,3.4940448439965106,3.4951019154268455,3.384909553751701,3.5680433505781384,3.638688707803885,-0.2386075688982321,0.3342373781615131,0.02937573568466772,0.1468405233148962,-0.5737650429398359,0.29317959817069733,-0.015855053672773504,0.18631742373402838,-0.09310894800503078,0.09044616119818635,0.018536952077190114,0.0310008816484438
34,circle_xy,False,10.0,0.02,60,10,True,499,0.37033587356217884,10.194683900248492,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.17337265745229355,0.2987521485961574,0.02564387684934477,0.13554386055806159,-0.5580747868165266,0.30339013858242175,-0.021611284510992926,0.17685728058284078,-0.07172774349807039,0.12181920841597356,0.017041349061771162,0.032749156638239865,248.83263382702674,250.30764649209232,248.217012115116,250.2551870239936,248.7561638285086,251.26302263792417,249.48578688246317,251.27714763959625,True,2.4921165000996552,0.35690208635565007,,,,,,,,,,,,,250.04022223968278,249.90089663778073,248.22974285084322,249.5395643309643,249.7930031464228,250.4777133758227,250.0303136009484,251.653932913756,3.0,8.5,0.08173389562005025,3.6553465092633926,3.4477054732847607,3.366811172688368,3.2661589042088877,3.3308489705718887,3.1648715088054886,3.338373260099171,3.423763335317796,-0.22925023117904747,0.3161986098780022,0.024904545773556507,0.13953925615682378,-0.5631683093646539,0.2855596045875272,-0.02056824020892008,0.17865465469857694,-0.08747593134741785,0.08200144553875119,0.01663969334609004,0.028816629666305462
35,circle_xy,False,10.0,0.02,60,10,True,499,0.35312170791194164,10.158598300156882,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2827143018603338,0.16036773298204537,-0.021553292840873806,0.12884450291022267,-0.5473179647872511,0.294182353144099,-0.0249012585988396,0.16999589533359996,-0.11113028177940328,0.06647911141920852,-0.014908676732077613,0.029985256629276542,249.21755792762784,246.95871728463806,248.57570530953163,247.0324102815224,249.2418263995555,247.902599137133,249.98374633378995,247.90097936740554,True,2.3342282999365125,0.3571750123604002,,,,,,,,,,,,,253.49161215390777,248.985652126681,251.41213235248742,249.75779283340972,254.12929618716862,250.42290973380486,253.06328034818304,250.85221875397747,3.0,8.8,0.06626420194007146,2.370821397275877,1.7700452307612213,2.2277385993827488,2.10055714476239,2.378328626496487,2.154724240283186,2.372411146053535,2.0709070655199944,-0.27892131114150676,0.18617544583849477,-0.023144848180425205,0.1333067514646164,-0.5843053132352819,0.2887425449259799,-0.02715066196849768,0.176182531868679,-0.2000771188450971,0.04769947989363905,-0.02294405870597357,0.05163358241484519
36,circle_xy,False,10.0,0.02,60,10,True,499,0.33739988698162027,10.105057000153465,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1510611046099161,0.2673815374071984,0.01717357104548743,0.12207921430024456,-0.5368448846259675,0.2853441181783461,-0.027179365971058425,0.1640837728161528,-0.061482620265842246,0.10221963346257702,0.013081453309571228,0.027620980702378724,246.1533072242624,247.36365022124735,245.5437359748824,247.34197503348156,246.12250230287364,248.35153347717912,246.8508834898719,248.34791094119285,True,2.608512099570362,0.3241563050691739,,,,,,,,,,,,,247.14003062521115,247.2435748776909,245.82052690808544,246.70548000582116,247.03485819901005,247.628281755035,247.45187194294175,248.79950373808336,3.0,9.0,0.08078698365805391,3.176076276896091,3.03199799395649,2.9480929440325134,2.8588645062177247,2.971719039532284,2.7388901735820568,2.8557888914119154,2.9825187163744356,-0.20067871106567378,0.2844955391319432,0.015280334807351682,0.12468474154844258,-0.5422050545100302,0.2709619729056309,-0.025436695900813683,0.16739312858726582,-0.07689693414977489,0.06948523840650431,0.012674821195057487,0.02621932047506045
37,circle_xy,False,10.0,0.02,60,10,True,499,0.3230463105217551,10.060306899569696,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.25293962863551533,0.14454586376670492,-0.01272768239937222,0.11528071186425383,-0.27708522240630684,0.5266835162154374,0.02852982547829914,0.15899790362497312,-0.05688582568449531,0.0945524243905872,0.01151130454188358,0.025551586656976797,244.93172847681925,247.04487956272683,245.66078708172543,247.0397095996368,244.95634337985965,246.05524311312223,244.34342856330017,246.0379162749236,True,2.3712664997729007,0.3478924140026027,,,,,,,,,,,,,247.1706296006711,251.7335962810725,248.48846115177858,251.28374647059434,248.54276107533042,250.05270079327977,246.53978903733474,249.9177267900132,3.0,9.2,0.10219989993066578,1.789357510516182,2.1574629623418438,2.0754589726101815,2.020950987999023,1.807139922213059,1.7507399816610236,1.7239856284452366,1.902894599752034,-0.28086606719977725,0.1774751830017141,-0.01601514209945129,0.12160741739541998,-0.3124756734775677,0.5957594217840432,0.030634111218634148,0.16860334076755884,-0.06461919292490632,0.17486070782132693,0.02489195332046256,0.04565365043541331
38,circle_xy,False,10.0,0.02,60,10,True,499,0.3098534844871142,10.055081100465031,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.13903304332303162,0.23962026960545696,0.008382696063328062,0.10853519005046058,-0.5168244642978187,0.26936288837801053,-0.029056757714810345,0.1545659061393298,-0.052726669177640934,0.08766385503382433,0.010153204288847993,0.0236830527963611,243.83578712444705,244.83379700243208,243.22015074348687,244.81951048449784,243.8154991005365,245.83006370710356,244.54502542422202,245.81733774355337,True,2.3682652997376863,0.2966358891692596,,,,,,,,,,,,,244.82026248827947,244.83326236658723,243.2370871585565,244.30186926821852,244.75650889605103,245.19801056399453,244.9970497461438,246.2920481582481,3.0,9.5,0.07647206629899264,2.9633112806518063,2.8244178338952475,2.7716284203658383,2.669546305970336,2.751040709658287,2.5747657545946345,2.609834873651426,2.795577796197179,-0.16270906080453443,0.25722144097083166,0.007526454346035578,0.1120382961140458,-0.5216253204946859,0.2549458654695575,-0.02722654004698162,0.1580893733761312,-0.06831810705128635,0.058279890476927367,0.0072234055670026415,0.024560210464464896
39,circle_xy,False,10.0,0.02,60,10,True,499,0.2976717648195288,10.150875199615257,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.13398625757247104,0.227319560978162,0.004265202531121176,0.1019549679172439,-0.2620229831183234,0.5072672099932243,0.028876471493330363,0.15060426825942919,-0.08143025317353507,0.04895873077935851,-0.008991669921256133,0.021991585842583025,244.14615845087175,243.2696283708121,244.91645330726894,243.27528485619982,244.15412633804115,242.31648316216257,243.4931020470852,242.33793542155925,True,2.2587752999097575,0.3116059642717515,,,,,,,,,,,,,246.29616977865103,245.14219411625183,247.84477834829525,245.53430162102038,247.49324320422622,244.87894587460872,244.64922362080142,244.68627962612106,3.0,9.8,0.058038188341057784,2.091839947363563,1.8989698515525193,1.9817175717898246,1.7782459029169888,1.9396896379050188,1.8217748311634197,1.8731815740460478,2.0224133758517557,-0.17679037472494807,0.2240570755146138,0.0042168521625654005,0.10798368210947305,-0.29535277827701895,0.5532254652955358,0.029339059138159443,0.15931693686733484,-0.09248404662894501,0.06521562594027794,-0.019970199734137103,0.027595190137300923
40,circle_xy,False,10.0,0.02,60,10,True,499,0.2863980222385298,10.250174499728018,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.12931593198814903,0.21593636529533422,0.000463815900424418,0.09565150513872857,-0.2552017429130862,0.4980089579111616,0.028111285288100214,0.14697468556107324,-0.07579236153611452,0.04553798795357321,-0.008006754722779643,0.02045970771411009,243.07037380491573,242.2776451835116,243.83812724011594,242.28272300946784,243.0775170763087,241.32776365037853,242.41737115255054,241.33857068272695,True,2.28739529979066,0.29939507645370705,,,,,,,,,,,,,245.29782948244153,244.26427879504237,246.67590368154106,244.6329408237872,246.4759239688106,243.8897681766782,243.63168008504104,243.7328574297256,3.0,10.0,0.05766075464581742,1.906216369755262,1.7252466391938155,1.820412187736952,1.6141625761346086,1.7894469138274822,1.681223702521344,1.7327792045835195,1.8457371127344018,-0.1743380769648185,0.2125729143951684,0.00037148309107676525,0.10174049858381029,-0.29035296658630455,0.5439873515359984,0.028481522879227193,0.15668141471659272,-0.08822328766973192,0.060911818522659616,-0.019319015128861,0.02743113107340062
41,circle_xy,False,10.25,0.02,60,10,True,512,0.2732998996720189,10.854770100064343,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.20538423822119106,0.12476337469702761,-0.0004527970926342635,0.09107749852260306,-0.24880492962051015,0.48904476419908405,0.02660700673172901,0.141742907847348,-0.042426653668901054,0.07067865814407437,0.007203977175034939,0.01882643048592204,240.844902029343,242.59594877126358,241.57278815773518,242.57828697437904,240.84283551659337,241.59169573516934,240.22463147989427,241.58180642087734,True,2.9024320004391484,0.28368958327553856,,,,,,,,,,,,,243.18824746645527,247.22742885664428,243.93557642119507,246.66067889947215,244.88726128812198,245.2500478751759,242.6748869951838,245.2105068094667,3.0,10.2,0.08219300209111725,1.6315213720170982,1.8447972943623108,1.8243474018735808,1.6999651545394807,1.7008382455423914,1.4955222120718452,1.4503881887522223,1.5946103920501393,-0.23202846253683368,0.13083796545260698,-0.0017470987302166746,0.09553971818636417,-0.28394650943742067,0.5523784859525913,0.02758896063814467,0.1520118596160791,-0.049767428447397094,0.13171416211499115,0.014880337316976727,0.04025050381507911
42,circle_xy,False,10.5,0.02,60,10,True,524,0.2614147625949341,10.559443099919008,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.19558385839633394,0.12016866955769527,-0.0001921608456377976,0.08673172888079811,-0.48036830536683406,0.24263183791448137,-0.02525457778859313,0.13690664295290544,-0.06601560757125885,0.03959086685509057,-0.006493621113966563,0.01737279159748825,241.10622570002604,239.5127132260246,240.45087661760815,239.52218540975554,241.10195190893322,240.45383607207015,241.86182416643766,240.45998838042863,True,2.513946099934401,0.2542774338640238,,,,,,,,,,,,,243.4223228477153,240.44333734253055,241.86279373436082,240.86618815575025,244.48052718539745,241.38547562847359,243.48965077698148,241.9750592668587,3.0,10.5,0.04279078584499123,1.468179516676367,0.9725871562713925,1.4682274330908132,1.1046610130259307,1.4473949207213637,1.2586195394052715,1.4768194065099431,1.2455200898105272,-0.19785877686712094,0.11982428415505658,0.0006418667363814497,0.08702504384180945,-0.5122270664444849,0.23646018080587566,-0.027070581516467802,0.13975688012308132,-0.13601656193005154,0.02228638146455713,-0.011869817538746157,0.03677164542684967
43,circle_xy,False,10.75,0.02,60,10,True,537,0.25025085006996245,11.02430619992083,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.18646617777071126,0.11553763409072701,-0.00018863276110162968,0.08278579192419507,-0.47197216385430796,0.2368262644310234,-0.023969434166463854,0.13219941406002175,-0.06176766270570396,0.037001533599664856,-0.00586802412212598,0.016046186872605707,240.2025473556031,238.6786261760714,239.5508133074335,238.6879417234005,240.20005338419375,239.6151447071376,240.95487912340988,239.62736240160083,True,2.3851967992377467,0.2419870184660618,,,,,,,,,,,,,242.31399331074599,239.4050563776288,240.7694891073471,239.83636034453838,243.3271290489666,240.39911649468652,242.40211420044685,240.98388089437512,3.0,10.8,0.04184065449614563,1.4089824685871104,0.9283720093715608,1.4168304653890031,1.0465979878064375,1.3810475426642774,1.2130361604656947,1.399548676839649,1.1966218000440165,-0.1890141216022325,0.11423609962812216,0.0006429195139806517,0.08310754347736964,-0.5027110442919854,0.2302275925765041,-0.025647264633907804,0.13488284248736263,-0.12970367813016798,0.02073182897252335,-0.010972978298692156,0.03505025241998997
44,circle_xy,False,11.0,0.02,60,10,True,549,0.2400751502480891,11.389837500551948,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.17796986687663677,0.11089325378718767,1.9338568895131463e-05,0.07903936741065776,-0.4638482005911641,0.23128088277772424,-0.022809222007464863,0.12784985982676414,-0.057882713644253785,0.03463278602983249,-0.005312447812891024,0.014861243228977099,239.34637183260753,237.88717877180184,238.69894901753418,237.89656320175465,239.3457645426241,238.82647561514193,240.09481127810665,238.83604406503414,True,2.643679700093344,0.2308345717583492,,,,,,,,,,,,,241.1539022008948,238.37211570870716,239.62342918108493,238.7602435232708,242.17792827299593,239.41126047925087,241.31836147038968,239.99010757057758,3.0,11.0,0.041057046926308016,1.358775411337506,0.8925774731946244,1.3721612101170664,0.9984286699659936,1.3277197691287859,1.171329956828548,1.334233539702203,1.1499522784174374,-0.18079219216311154,0.1103416985064078,0.0008727996680886625,0.07938567653781556,-0.49352289600905025,0.2243771333273762,-0.024335407864390018,0.13039955854211027,-0.12369815325075229,0.020677834096323403,-0.010212470353442398,0.033446908620203004
45,circle_xy,False,11.25,0.02,60,10,True,562,0.2304691868846777,14.651572100585327,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1062900665240639,0.17004000280434042,9.552276054938925e-07,0.07563352795447617,-0.4559878013138986,0.225970247534557,-0.02170267615041945,0.12360901023128856,-0.03246177777199724,0.05432249400568024,0.0048211697779320245,0.013775294097388185,237.5854809135962,238.06510223461456,236.9707871951831,238.06272101876374,237.5841549270476,239.0588774441439,238.30311794802577,239.0518729030385,True,2.577604400459677,0.21581475134715564,,,,,,,,,,,,,238.7824734333191,239.00269677770848,236.9944083555823,238.0933552190532,238.72931323083924,239.1315731540394,238.8221149797842,240.07216415478257,3.0,11.2,0.06647571547453962,2.316426502498916,2.015040547158136,1.997313549005297,1.9130119203832812,2.1264453219842183,1.8668914808382153,1.85316627943281,2.041954062830081,-0.13190018194322886,0.19004011501335888,0.0005006021803877889,0.08015261613191703,-0.45807217642175263,0.20391938590401537,-0.021231900933670843,0.1248340530164098,-0.04683226871843217,0.03761361163402459,0.005222716124775565,0.014594108004511445
46,circle_xy,False,11.5,0.02,60,10,True,574,0.22168118295164674,12.18228939990513,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.10179223218622604,0.16262773679140813,-0.00016138696782896496,0.07238307250268622,-0.448382088170648,0.22095230974185745,-0.02070126277862005,0.11969209916838539,-0.030468596532056382,0.05105907111742527,0.00438340152238379,0.012801770962929199,236.87554472477603,237.30606307014654,236.26273344489957,237.30376829948432,236.87229538622842,238.28993841562533,237.58787376869898,238.2853206621114,True,3.540914900135249,0.20696015366330628,,,,,,,,,,,,,238.02341787165057,238.23487433725313,236.2546678657036,237.26528881098244,237.94863242965252,238.4210289505436,238.16794764521742,239.43762918528444,3.0,11.5,0.06564694397383586,2.2080914058860914,1.9073039125132032,1.9029596352308675,1.81367767930962,2.0398869616438216,1.7573119609832575,1.7597090675662965,1.9227381290172512,-0.1258563397320266,0.18293072881835548,0.00036609463515955,0.07670448364775538,-0.4502038256909419,0.197925252416875,-0.02032862666615273,0.12083757131108051,-0.04435421394886374,0.03606745656547905,0.005461672293165454,0.013783659803253762
