sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_mean_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),mpc_max_omega0 (rad/s),mpc_max_omega1 (rad/s),mpc_max_omega2 (rad/s),mpc_max_omega3 (rad/s),mpc_max_omega4 (rad/s),mpc_max_omega5 (rad/s),mpc_max_omega6 (rad/s),mpc_max_omega7 (rad/s),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi (rad),nn_max_phi (rad),nn_mean_phi (rad),nn_std_phi (rad),nn_min_theta (rad),nn_max_theta (rad),nn_mean_theta (rad),nn_std_theta (rad),nn_min_psi (rad),nn_max_psi (rad),nn_mean_psi (rad),nn_std_psi (rad),nn_min_omega_squared,nn_max_omega0,nn_max_omega1,nn_max_omega2,nn_max_omega3,nn_max_omega4,nn_max_omega5,nn_max_omega6,nn_max_omega7,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
50,circle_xy,False,12.5,0.02,60,10,True,624,0.1823985058502095,21.34013279984356,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.13819825242108372,0.08521982170606586,0.0001922493851587575,0.06180137568802397,-0.20736124928441552,0.5604551862304824,0.01810462683816564,0.11620490408707747,-0.032672214923876106,0.06332401405824663,0.004574571057215252,0.014482476356193517,237.48945958491416,239.0278089107249,238.07923865743078,239.0166013567258,237.50816742863697,238.2953649224614,237.11353814637283,238.2611922311635,True,3.8316638994729146,0.1864406234346812,-0.1625199390374494,0.08100343146031214,-0.0004399827870106236,0.06377814125682377,-0.23901027354958443,0.47252337548621565,0.017513177367182674,0.11402192999671504,-0.02816628975359588,0.08183255183816741,0.008764875132017576,0.026612181226922462,43231.72217905073,236.6930946584203,239.28520785539033,236.91845038939542,238.8252293090754,237.8278190543483,237.70431411909843,235.42910165794748,237.38541989061986,3.0,12.5,0.07408779170577567,1.4205428122051966,1.544092354225267,1.6860871979421748,1.458534939033377,1.5906096525422937,1.1449143051185986,1.2478473334954303,1.22961671460522
51,circle_xy,False,12.75,0.02,60,10,True,637,0.175880678916454,19.079081499570748,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.132638337735789,0.08176120963529619,0.0001691408201281095,0.05943804057475123,-0.5500329843462506,0.20344581531506314,-0.01729218225922197,0.11264031606073667,-0.05963025593790729,0.03066325219621047,-0.0042046587537559205,0.013505116144064126,237.82660560789924,236.4852864417219,237.3959655723107,236.52025762663675,237.84909045739278,237.18791998322538,238.46431411490576,237.19413376702306,True,3.645254000002751,0.17333501446769736,-0.13918369433831523,0.0847927361333809,0.0007088343191929391,0.06060229460572974,-0.43633560691327,0.18906029320197515,-0.017541130292332795,0.10486058829195752,-0.09036341492114329,0.021900666752606428,-0.00626822550884108,0.02553704712705552,44122.532872120966,234.9384290325191,232.9763637831869,233.55348182664588,233.29236979351765,235.7857425329098,233.53520098601297,235.23658842304363,234.07827780462438,3.0,12.8,0.05166405942730674,1.3991080328262906,1.2659846107821815,1.3903050934662413,1.2260728441467261,1.5332829954540674,1.550607063314049,1.6921651372659121,1.4035251999215954
52,circle_xy,False,13.0,0.02,60,10,True,649,0.16988304648759284,15.78874419972999,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.07866724568592041,0.1274116717855844,-0.0002759402744392421,0.05716028473779775,-0.5399767664632933,0.19968002743099114,-0.01655274855259203,0.10933234249772666,-0.028818212225051695,0.05621699540705577,0.0038723487412791304,0.012620099441780783,236.14188404816875,236.7978673360566,235.72442524356893,236.76232333888834,236.1156484950961,237.53753810405635,236.7172651797124,237.53588782190633,True,2.670509699906688,0.1648625477893127,-0.08416998107329052,0.1486474547057593,-2.1104648099493553e-05,0.06009876163697838,-0.40798276691696805,0.16822586159874486,-0.015604741919200455,0.09999967423985438,-0.032253576482945384,0.03139422020714026,0.005886112427681843,0.01196822117741801,44345.84025298781,233.60747768292143,234.16359058703716,232.7147220532178,232.99257724523403,233.7342606100646,234.37256983081076,234.26912150094444,235.1453843472526,3.0,13.0,0.07342477747938689,1.8247866963800656,1.559076513082301,1.5694897964837147,1.684571742182695,1.8784847923612162,1.767647568675759,1.8112206532311046,1.7125035066950693
53,circle_xy,False,13.25,0.02,60,10,True,662,0.16419717769590428,15.655042700760532,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.12249141758104282,0.07578905337259534,0.00024845618581497726,0.05506013535023516,-0.5302686394605518,0.1960550723456641,-0.015840871090273823,0.10610013587757235,-0.0530599722234205,0.027119737432648203,-0.003570304021667607,0.0117993912285224,236.40791827707702,235.16811716110342,235.96785529268524,235.20466866584704,236.4373218453293,235.89316742041729,237.04941472509273,235.8906422639705,True,2.712891899951501,0.16138939772452424,-0.130024793751879,0.07817333681357327,0.0006003946809264772,0.056497467144022734,-0.4222845729474951,0.17993487726609655,-0.016110098541776575,0.09906027664533401,-0.08217484286074096,0.02133707886691469,-0.005273534056169988,0.02356892254162024,44305.75202991694,233.6229501316918,231.91602584310812,232.3095360281425,232.16715546305502,234.43806188653278,232.36580991465075,233.99470500665046,232.92680678574922,3.0,13.2,0.051568500764091696,1.309279635459956,1.1488631809284249,1.3093633192638043,1.1248509291025264,1.4412758667216756,1.4314583603303632,1.5892420118758004,1.2815841341435763
54,circle_xy,False,13.5,0.02,60,10,True,674,0.15894450079713962,15.948740600259043,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.11785416560121761,0.07319434184727582,0.0003375021341738499,0.05303063520442927,-0.5208922009112428,0.19259973603390154,-0.015190031626792628,0.10309592113244138,-0.050134691182369295,0.02555384628015039,-0.0032981703953996093,0.011053971702874458,235.75008440618302,234.5562126847368,235.30644043692374,234.5934881717657,235.7825879930717,235.29019150090352,236.39259450607648,235.2838321608194,True,2.7644964003702626,0.15604477409910242,-0.12573504918525977,0.07516419161075856,0.0006329917064982632,0.05452843292774216,-0.41573846083732774,0.1756099526827795,-0.01545741130482792,0.09638058646553364,-0.07839520153053946,0.02097950045138948,-0.004883120190840653,0.022645576109590518,44351.080559709546,233.03101089529747,231.45715350217168,231.75204109717154,231.66914832364444,233.82012831847075,231.83630955998873,233.4266604335341,232.40323770443544,3.0,13.5,0.05161000363031515,1.2727399424616042,1.0953805469397633,1.27467876328904,1.0784174061300895,1.4033180650524115,1.3759816977043648,1.5440715856659617,1.225990043140577
55,circle_xy,False,13.75,0.02,60,10,True,687,0.15394736752199534,21.727275300305337,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.07071895024375581,0.11347818941414381,-0.0003066842629265012,0.05115563523698051,-0.1893149951970887,0.5118309702339222,0.014561022838552587,0.10015585944331973,-0.04742072323334887,0.02410754909704997,-0.0030498628044325162,0.010360480895662896,235.15913511196914,234.71455960418857,235.7667850060081,234.7046659274912,235.12375453098122,233.9729791864722,234.67721826280155,234.01086597737063,True,3.5043992999126203,0.1612905432214984,-0.10689830156682424,0.1058979911733533,-0.00023019850803187038,0.05413893992717845,-0.22311335735855573,0.430575234743023,0.014478338038845944,0.10026342102099291,-0.03952549564434794,0.02548200460836595,-0.004655808804865082,0.015940859697269598,43486.915882570785,234.352039918106,233.91222856422866,234.5384948870584,234.22683771379948,234.79730165810776,233.43960144241714,232.29657449674266,232.96578135030126,3.0,13.8,0.05830434092646587,1.4261757194858724,1.278058615912724,1.5207847310849585,1.271051559718901,1.4683446606088593,0.9895533146993954,1.2463002437529511,1.0188876009823322
56,circle_xy,False,14.0,0.02,60,10,True,699,0.14931442811792167,20.869005899585318,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.06831427019385368,0.10934420839864588,-0.00038078357947096464,0.049339416157319224,-0.18614159667671965,0.503070553306141,0.013984773166593764,0.09741876838824857,-0.04489867834209395,0.02276978141450224,-0.002825387347275499,0.009728656722608935,234.56501966912126,234.1646786523465,235.17008152014824,234.15165543400468,234.527066152295,233.41661296924013,234.07821413682723,233.4552320105047,True,4.241896399937104,0.1561105622041737,-0.1026011259522449,0.10184136194647297,-0.0002580559086431438,0.05222587792309142,-0.21961329443506986,0.42428870631359944,0.013898058976604741,0.09762252235820264,-0.037430851923049714,0.02434251524979169,-0.004112881932124489,0.01547609724739087,43559.78121986688,233.85438414515278,233.41832050208,234.0382869118106,233.73541333996275,234.25250562011703,232.96686876147777,231.8008587626912,232.48103660807297,3.0,14.0,0.05819031081526917,1.369369578797861,1.2073070566525672,1.4676843381509501,1.2003677593222406,1.414726850744547,0.925903717078982,1.206436753562643,0.9485182071574506
57,circle_xy,False,14.25,0.02,60,10,True,712,0.14489309968798847,16.9012962000852,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.10543427650070962,0.06599152894478989,0.0003478547525774341,0.0476578635317061,-0.4945964380014902,0.1830739219717403,-0.013426782186592936,0.09473593904780836,-0.04255263226293343,0.021530177173365115,-0.002619791803146382,0.009139157430834545,233.95818738261264,232.88568571157904,233.50753783866057,232.9248937706415,233.99851353846194,233.63910915163223,234.60078922247772,233.62320510920387,True,2.9569462000508793,0.14186054370947776,-0.11356615813961776,0.06537441609775477,0.00041627565694476174,0.049461157661426385,-0.3973434381049062,0.16360469829293198,-0.013669863472753955,0.088815276890585,-0.06819612185207591,0.02058540500973894,-0.0039176532898833015,0.020180783630751674,44474.1519575057,231.44486177173587,230.1539995215665,230.27633786065886,230.28356320563958,232.12894532055319,230.44780678635377,231.89456043061693,231.03591969196555,3.0,14.2,0.052444483773375905,1.1829927279950856,0.9551171817638727,1.1996398090451788,0.956188271646007,1.309739493822302,1.219643473939638,1.433423871887321,1.075275751644013
58,circle_xy,False,14.5,0.02,60,10,True,724,0.14078061460554206,14.99389049972524,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.06381312423823485,0.10173241271520046,-0.0004099995647454678,0.04602514609679752,-0.4863954981637348,0.18010650332285266,-0.012914779297628892,0.09223451683427077,-0.020379934797492495,0.04036699435446559,0.002433362472725466,0.008600578802354661,232.74295023766172,233.11049553245329,232.2851862847852,233.07083471195125,232.7003205645784,233.8526404939431,233.31767002749444,233.87100900204774,True,2.9020760999119375,0.13610821059476086,-0.06969821458050024,0.12394556919054919,-0.00022328785182909613,0.04875072197434802,-0.37312664415319224,0.147694918834262,-0.012319957521895965,0.08411149740464328,-0.02469412569302102,0.028773390566054022,0.004334574261905293,0.01220036136587992,44696.709368602314,230.61005781149234,231.34920197353645,230.3478246190517,230.11120040335098,230.54938835096982,231.64460419766746,231.5720146391715,232.23779469782548,3.0,14.5,0.06679137537154402,1.4513362584572516,1.1415470262210152,1.3600796648786637,1.2485124838488217,1.5590157776404903,1.3028724566056202,1.5410232020611692,1.2582565198403084
59,circle_xy,False,14.75,0.02,60,10,True,737,0.13684483972349448,14.85775600009947,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.0982335374613546,0.06172798363725734,0.0003761997905303659,0.04451045171681582,-0.4784552163221378,0.17723452322048175,-0.01241790855190703,0.0897790978322687,-0.03832906724615774,0.019310980514818794,-0.0022620419389076316,0.008096768995651168,232.8974082556278,231.89426694361063,232.44451942577464,231.9344847777308,232.94181265954106,232.655530608136,233.53808950638145,232.63466768766344,True,2.747667199902935,0.13389859024539533,-0.10639880369762598,0.06101029960223855,0.0003487804016617175,0.04647793996197329,-0.38599009662519584,0.15635125864033161,-0.012632224913918428,0.08426797703460667,-0.06246022102724898,0.02124310272231353,-0.0033840365959535447,0.018975335108583277,44549.885868128214,230.5360775022849,229.39097234446936,229.45686892873954,229.45785363625373,231.1480873436647,229.6336511367136,231.0001046329286,230.26684047234298,3.0,14.8,0.05332022632562727,1.1449147815968086,0.877768972934673,1.1709603200483132,0.8907946684821489,1.265921770441639,1.1311905967832439,1.3815354746941617,0.9914725347085062
60,circle_xy,False,15.0,0.02,60,10,True,749,0.1331728865096599,15.289982799760764,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.09493749866361498,0.05969767009436846,0.0004286361801806547,0.043036795178152384,-0.17445295119842424,0.47076377178956236,0.011961083484187583,0.08748643917523945,-0.018316298962924672,0.0364256206267672,0.0021062483509759495,0.007635193362319202,231.75498010018683,232.83731005035864,232.37278359831188,232.86015918564806,231.80126575144914,232.09846915266075,231.33673410527373,232.05791328621157,True,2.8611521002312656,0.13116127469138214,-0.11735292119753686,0.06136474022419828,-0.00021097657063530188,0.04505069155210236,-0.20323813993963571,0.40337913387722296,0.011447678702977153,0.08698921278387688,-0.03135162704500105,0.06050321999787676,0.006242406029980336,0.019777167717105883,44311.30586388509,231.84713737880512,233.72748740581338,232.32475007849243,233.51310669613233,232.79067840994375,232.81765284167832,230.69566884941906,232.12283173353387,3.0,15.0,0.06707577770965693,1.2059445488966853,1.0927903373253953,1.446071630545525,1.0938423325321298,1.4081440193378238,0.8575089535790228,1.2005269399125826,0.8500525969873018
61,circle_xy,False,15.25,0.02,60,10,True,762,0.12964957018228904,15.08019390006666,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.05772963311615219,0.09180550146381532,-0.00039461459077457325,0.04166728979342171,-0.17175786116668804,0.46331003988363895,0.01151676501860168,0.08523281043443891,-0.0346467875993134,0.017389425648856132,-0.0019626382416577702,0.007202338462742011,231.97726049178985,231.75400369915016,232.56700368559788,231.7290994212875,231.92959805559266,230.9880950774888,231.4759447418637,231.0290860258997,True,3.1387662003398873,0.13424829062647842,-0.08327840362905321,0.08529106103032195,-9.125805085257218e-05,0.043937083554272664,-0.2035368743541943,0.3944206844052425,0.011374329761158842,0.08563949946060512,-0.028513904983404927,0.026597730970703594,-0.002166620523966314,0.01392361423893776,43979.21726940625,231.94155848681595,231.30446852471275,231.68637814014625,231.63237520602826,232.13466467983747,230.94777266905623,229.43232607561913,230.42053285384222,3.0,15.3,0.05820003480515598,1.1602929286730521,0.9287671942686991,1.2993016303357583,0.9289605516025974,1.2247110090206166,0.6742081110349977,1.1074305866337333,0.6777233703403307
62,circle_xy,False,15.5,0.02,60,10,True,774,0.12635314202314507,15.826752299937652,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.08882677920197642,0.05586419110251849,0.0004390049544838199,0.04033250627202596,-0.4560834971150643,0.1691448960193586,-0.011107522854179487,0.08312573131327453,-0.032981706374028384,0.01652463851722603,-0.0018317209567036594,0.006804798296347589,231.47726358108872,230.56408351762116,231.02369008249167,230.6053694034566,231.52630046415302,231.33124565413797,232.1126594389241,231.30464679687205,True,3.0228493996546604,0.12366953720447897,-0.098695988355179,0.0566893998333984,0.00035142574679597265,0.04248629159205284,-0.37028468858037944,0.146622895563787,-0.01127417231301961,0.07806359094592706,-0.055593768477700575,0.023644650461207176,-0.002594003736054911,0.017835788059932273,44657.19445341735,229.4071606152077,228.36444912633547,228.41417492984277,228.3514108711125,229.88808949841658,228.65240584707314,229.84527912252813,229.30114114718438,3.0,15.5,0.054636349229806654,1.1095466841732318,0.7795487221982663,1.1403097592179632,0.8090746351095958,1.2219074603717068,1.0160733341865373,1.3241019351149907,0.8819991229646352
63,circle_xy,False,15.75,0.02,60,10,True,787,0.12318257662221564,16.41552629985381,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.08599143708715187,0.054533176430149266,0.00040524235234010603,0.039090014154574096,-0.16661030877148897,0.44907424031408016,0.01070867850645678,0.0810517607349573,-0.01571679756612708,0.03142142790077633,0.001710615960729007,0.006430912326980444,230.48315389347073,231.47426144629696,231.09859258761736,231.50225126084885,230.53354361751133,230.74278517094913,230.06317870041542,230.7013382003125,True,2.9227022998966277,0.12056329395657074,-0.10779974204998496,0.06409565268438752,-0.00015366180219645093,0.0412337051727991,-0.1937510413947361,0.3860372447653286,0.0102214872276114,0.08094218614326287,-0.03474607644227159,0.056770858485072476,0.00633281745176665,0.0202410621218316,44565.57094940613,230.60955944458442,232.27087879900415,231.1651367499853,232.2127385730702,231.52283543103187,231.58358622381408,229.46512163380052,230.80939204530006,3.0,15.7,0.06765694463493183,1.186434818916358,0.996379685380484,1.4129302986026249,1.0186421845606835,1.391469291358375,0.8023698109955569,1.2170403083516534,0.7742606754029467
64,circle_xy,False,16.0,0.02,60,10,True,799,0.12020607662473193,18.595062700042035,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.05330217692338758,0.08329035532670145,-0.00044304610572226785,0.03787692173091142,-0.4422728056646104,0.1641506394775792,-0.01034039073390825,0.07911021309882452,-0.014961231335868875,0.029958403919582342,0.001600010603162311,0.00608685309364416,230.14551416470053,230.3293992019985,229.6741460424023,230.28776697552868,230.094080191896,231.05791980585394,230.70806305620292,231.08727065938112,True,2.860169600491645,0.11579625555867877,-0.05609097387142303,0.10596047019082261,-0.0003171823548599662,0.04061257961821368,-0.34465145274761333,0.1334202467061612,-0.009893032360985167,0.07202085939482103,-0.020241287003400044,0.03123827730596324,0.0035845472941388136,0.013427192924469596,44877.90005191864,228.49310503960962,229.08455118278155,228.14729377827223,227.8047789889524,228.38312598792646,229.32400478870017,229.0876268942666,229.83318452767816,3.0,16.0,0.06380188648265851,1.312288788217928,0.8778846350003844,1.2871111716094383,0.9667503853233086,1.4049606824438527,1.017028524575005,1.4359209033745641,0.9621479593943634
65,circle_xy,False,16.25,0.02,60,10,True,812,0.11736407281693852,19.041533399751643,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.052006555012806766,0.08071516931851855,-0.0004096898452919665,0.03674637596775947,-0.43567039202661095,0.16176246131493044,-0.009982520038233729,0.07719656534235013,-0.01425377596709471,0.028584852405315615,0.001497356238755847,0.005762584975686725,229.773248480224,229.9335045182996,229.30128927613313,229.89174032270546,229.72090518180454,230.65888076967624,230.33316499609288,230.68942917852235,True,3.049464699724922,0.11307622996370328,-0.05457251390922219,0.10347667263129297,-0.0003019732139301785,0.039592611418549715,-0.3404955533809999,0.13140921431768607,-0.009551508775954795,0.07030442695408007,-0.01966075604184175,0.03217069660778619,0.0035785140487931536,0.013606176342711915,44911.115800038155,228.25553484054095,228.76848014357523,227.8231237142582,227.48998095413097,228.1620667239386,229.0017790453983,228.67400828143278,229.51219613934413,3.0,16.2,0.06372759593315105,1.3000680688930746,0.8475870200715644,1.286958872510001,0.9350758919493535,1.38227658434295,0.9874450746009276,1.4283346994904356,0.9303278186516154
66,circle_xy,False,16.5,0.02,60,10,True,824,0.11472747186560232,18.840327399491798,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.07825812636100907,0.0506798521861213,0.0004398961348086675,0.035643627313833894,-0.42925856055251016,0.15944265749617492,-0.009670029271396388,0.07540175867112857,-0.02729453660691038,0.013590553653408976,-0.0014024948769016839,0.0054636598089747475,229.85242676862123,229.03834833752703,229.40158210233534,229.0802289801281,229.90541313802962,229.80507557255024,230.47761513786008,229.77331349867455,True,3.5902726998901926,0.11245449289781327,-0.09347225408918004,0.052429851617088574,0.0003124811928331033,0.03804673969472866,-0.3515381321232786,0.1357523177443572,-0.009774495813561695,0.07071060517593698,-0.048787912902366844,0.02589075751424166,-0.002068615815038711,0.016864672279336506,44804.63438369977,228.02390655153133,227.0839283809319,227.10027471007115,226.98086436544656,228.35143754223992,227.37811919114466,228.574047673256,228.09212530918137,3.0,16.5,0.056037167130026544,1.0952384810485671,0.6878612697873789,1.1188505100277617,0.7301417335043447,1.1950443640466557,0.9006060612429051,1.2785171591439217,0.7718918480529393
67,circle_xy,False,16.75,0.02,60,10,True,837,0.1122240208959869,18.314635600865586,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.07591208418615393,0.04937541057310053,0.00040495816645101743,0.03461522758011623,-0.15718834609175622,0.42302938441234295,0.009385765843794674,0.07363107434410447,-0.01296829592241034,0.026079923207189167,0.0013132798301560018,0.005181245008268866,229.0190180527269,229.90900813450887,229.6270825972828,229.94159527921298,229.07279744878974,229.19042818351733,228.6006834302269,229.14859373369507,True,3.9336837993760128,0.10932056719604963,-0.09650883555363578,0.057527882595396006,-8.956132857248757e-05,0.03691013618346868,-0.18262726182292685,0.3651588665867935,0.008974447295617086,0.07399357544405584,-0.038567098273049355,0.05186414078686146,0.005677180883825838,0.020738295335303573,44855.97191160955,229.22762673482032,230.55576536222702,229.80941492049902,230.67997045236183,230.0428675335613,230.128531958058,228.04345374537982,229.31611116830453,3.0,16.8,0.06749567174995119,1.1922467086756223,0.8889088447461253,1.3785523199941794,0.9338813567319147,1.3909139756642686,0.7416179463354311,1.2296685653941595,0.6962196403795562
68,circle_xy,False,17.0,0.02,60,10,True,849,0.10987545498962312,17.619428699224954,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.07367038472550458,0.048120374238446714,0.00043061634491300076,0.03360744984902195,-0.4169753654729592,0.1549966426337411,-0.009120373788895153,0.07197219091379581,-0.02493779913001156,0.012383592343546647,-0.0012319551951449923,0.004920365826229093,229.13725222148966,228.36557983582162,228.68905717175744,228.4074542759593,229.19145260482563,229.1294258916627,229.75641216217235,229.0959026133817,True,3.239037299907068,0.10773715354056919,-0.09149100030619205,0.050779895210424406,0.0003161075331526278,0.03611690615377052,-0.3430096911574394,0.13148302518709903,-0.009197466094845858,0.0674268383577592,-0.045921283005206925,0.026744913853893725,-0.0020659593617605074,0.016487564620799644,44862.29017194305,227.4305956984722,226.55976185076548,226.54019984409808,226.4351720455091,227.6967843342628,226.83030752748934,228.0004570411692,227.573222148304,3.0,17.0,0.056490586073492735,1.093390693369774,0.6527939210261002,1.1069145296104856,0.6947225998958757,1.183187438239194,0.8499962525236198,1.2596505787316568,0.7250059583129949
69,circle_xy,False,17.25,0.02,60,10,True,862,0.10761967827661903,16.1570529002056,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.04690872313367063,0.0715269352705935,-0.0003945588793929145,0.032669974831629756,-0.1528649757882939,0.4110892734425472,0.008846368622044562,0.07033603096691478,-0.023861578251118357,0.011833809277469272,-0.0011571998511128339,0.0046732865972930904,228.8557107576694,228.81094359288622,229.41701011923118,228.77668812345308,228.8010381788594,228.04908208771968,228.35524388105353,228.09084063685003,True,3.715349700069055,0.11104185687345276,-0.06376362692257954,0.06845520003466903,-0.00017941072120772992,0.034178198668212624,-0.17961111033159058,0.3531392313139769,0.008715936242522723,0.07095275819043334,-0.0287250975859997,0.03206596154055119,0.00010084828761238117,0.014246050804673194,44494.71789489125,229.3393234187274,228.4425792634396,228.76639719805993,228.95987427112257,229.2212422045241,228.3623884813596,226.51038990831222,227.72122492316032,3.0,17.2,0.05995432456635503,1.06407079213345,0.6681612644975442,1.1477117786667113,0.684105828666962,1.1290941224515398,0.49493979085380085,1.0527858835624695,0.47638988600759324
70,circle_xy,False,17.5,0.02,60,10,True,874,0.10547498447555252,17.43511159985792,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.06947607982603812,0.04574128477641795,0.00041195819123493953,0.03175372665662908,-0.4053645793105028,0.15079083877155552,-0.008577816051604587,0.06880089682248207,-0.022846236564470074,0.011316439557699171,-0.0010894052006679483,0.00444432276099105,228.47812415577803,227.74487723691854,228.03480382267085,227.78657703784793,228.53313205416674,228.50451255459035,229.09076142948823,228.46966098542487,True,3.794921700231498,0.10339838976296822,-0.08981308503021099,0.04895949978919089,0.000290733093501896,0.03444498224552435,-0.33493790039325144,0.12774524739049245,-0.008638605791091863,0.06441901880434948,-0.043285107523048254,0.02731499976893407,-0.0020818715091307,0.016121325815873444,44922.50194589625,226.90688987232718,226.08416194776783,226.0599208227878,225.9318942325739,227.11996184837093,226.3653029904805,227.46389183281232,227.12586394858656,3.0,17.5,0.05665236876043203,1.0931827971076553,0.621559568250769,1.0868324231713558,0.659856555908705,1.1715248406068361,0.8009254335205063,1.2347469801371045,0.6819332160306579
71,circle_xy,False,17.75,0.02,60,10,True,887,0.10340491683342899,20.238707199780038,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.04461529900428467,0.06751242734537817,-0.00037298207434865603,0.03090081210482845,-0.3997947063734252,0.14877185657506903,-0.00830667655214165,0.0672830348313717,-0.010829180747968143,0.021887014464204217,0.001026536833501983,0.00422702745017637,227.8282159973288,227.87632920522475,227.35918544632918,227.83470373897302,227.7728970683534,228.57984575967868,228.37021089689705,228.6151021236086,True,3.6938168998458423,0.09943520580579646,-0.04614439266882946,0.09082971504663649,-0.0002939604365615462,0.035124613476502524,-0.3180303519787299,0.12137633205451322,-0.00801015959035101,0.061676237929822894,-0.020361036560067457,0.03566660804593048,0.003656243792007164,0.01407618720223621,45090.810141719616,227.01312313947193,227.0653216133208,226.00199910935078,225.88584650543055,226.88982444203407,227.3382130413518,226.63658390662647,227.83079220203643,3.0,17.8,0.06344822136732454,1.2540726150056598,0.7521083352113761,1.2792166953042652,0.8221655488400791,1.2550933903185773,0.885524969704231,1.3923337928600186,0.8413632521285146
72,circle_xy,False,18.0,0.02,60,10,True,899,0.10143226469707094,20.942707500304095,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.0656312151022909,0.04353192504121642,0.00038703823209536715,0.030060712948195286,-0.14680600721540063,0.39437355095879817,0.008056491307256103,0.06585512973766729,-0.010369558477476571,0.020981431939849672,0.0009684425607895,0.004025545022703267,227.4904868402744,228.2789706899677,228.08475953132879,228.3146766253709,227.54598093718047,227.57944029682412,227.0782647480762,227.53797099976097,True,4.018612399842823,0.09777689982325691,-0.08497501813191699,0.05042425969979171,-2.752310935497783e-06,0.032414955237690196,-0.1714824096508315,0.3423533635615011,0.0077526088661182355,0.066765592902589,-0.04141717865388777,0.046033299729452824,0.004978716657038593,0.021055463627342043,45074.647317427036,227.7502178058694,228.79464287588797,228.3956410267804,229.03377477067914,228.4719134503241,228.58126147639408,226.56804715578917,227.69843046168984,3.0,18.0,0.06692149119355746,1.1763310084374106,0.77931524924562,1.3218425411869317,0.8402385853773373,1.353832165070487,0.6812180197111344,1.1969537494956175,0.6249998233158975
73,circle_xy,False,18.25,0.02,60,10,True,912,0.09952787133223488,18.068704199889908,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.06382781675493879,0.04249206344516363,0.00035284934207176666,0.029272588543499584,-0.38909539584470765,0.14489111551415818,-0.0078123847059102915,0.06444093234221805,-0.020125777105066307,0.009935700406274593,-0.0009138818568854959,0.0038342903262831934,227.58248762496748,226.90035537150965,227.14693283592658,226.94170903085632,227.637995364535,227.65181128122438,228.18461124215605,227.61568634262588,True,3.334393699973589,0.09762990311708268,-0.08751156206857452,0.046090909058977225,0.00019962034436839005,0.03230461784995958,-0.32353116657830505,0.12296851504733074,-0.007810436366416387,0.060327310542979073,-0.039654845927465224,0.02840448208913548,-0.0019134620940955565,0.01587823611389534,45013.357282466925,226.24178240913153,225.48120145096286,225.42664986140957,225.29434814377734,226.36249328826145,225.7783118853376,226.75561274909904,226.54057416889904,3.0,18.2,0.05707810282393225,1.07865062559665,0.5797321284806403,1.0515456357360498,0.6028443026434159,1.1419563280797245,0.7294542167890715,1.189458850324216,0.6185178632892859
